# Iteration Energy MinEnergy Delta temp realtemp dtheta realdtheta MagneticFieldX Y Z MagnetizationX Y Z
65 -36476 -46284.7 9808.76 0.01 0.00999773 0.1 0.0999886 0.085 0 0 0.211864 -0.092158 -0.0163104
66 -36595.6 -46284.7 9689.12 0.01 0.00999268 0.1 0.0999634 0.085 0 0 0.214862 -0.0925167 -0.0161234
67 -36685.6 -46284.7 9599.14 0.01 0.00999983 0.1 0.0999991 0.085 0 0 0.216743 -0.0930198 -0.0155
68 -36806.9 -46284.7 9477.83 0.01 0.0100081 0.1 0.10004 0.085 0 0 0.219502 -0.09444 -0.014114
69 -36903.2 -46284.7 9381.53 0.01 0.0100049 0.1 0.100024 0.085 0 0 0.221509 -0.0956262 -0.0144778
70 -37020.5 -46284.7 9264.26 0.01 0.0100097 0.1 0.100049 0.085 0 0 0.224297 -0.0960215 -0.0150806
71 -37116.9 -46284.7 9167.83 0.01 0.00999623 0.1 0.0999811 0.085 0 0 0.227344 -0.0981197 -0.0146817
72 -37212.9 -46284.7 9071.84 0.01 0.00999777 0.1 0.0999888 0.085 0 0 0.228774 -0.0999519 -0.0147597
73 -37286.6 -46284.7 8998.12 0.01 0.00999692 0.1 0.0999846 0.085 0 0 0.231761 -0.101497 -0.0155239
74 -37362.6 -46284.7 8922.09 0.01 0.00999558 0.1 0.0999779 0.085 0 0 0.234468 -0.102477 -0.01535
75 -37466.3 -46284.7 8818.45 0.01 0.0099947 0.1 0.0999735 0.085 0 0 0.237262 -0.103126 -0.0150675
76 -37541.4 -46284.7 8743.32 0.01 0.0100032 0.1 0.100016 0.085 0 0 0.239858 -0.103073 -0.0153731
77 -37602.3 -46284.7 8682.38 0.01 0.0099979 0.1 0.0999895 0.085 0 0 0.242184 -0.103795 -0.01572
78 -37705.3 -46284.7 8579.39 0.01 0.00999836 0.1 0.0999918 0.085 0 0 0.243849 -0.104022 -0.0171242
79 -37772 -46284.7 8512.68 0.01 0.0100027 0.1 0.100013 0.085 0 0 0.244958 -0.106333 -0.0169774
80 -37841.4 -46284.7 8443.35 0.01 0.00999951 0.1 0.0999976 0.085 0 0 0.246246 -0.10773 -0.0172065
81 -37927.9 -46284.7 8356.8 0.01 0.010002 0.1 0.10001 0.085 0 0 0.248688 -0.108883 -0.0181177
82 -38010.8 -46284.7 8273.9 0.01 0.0100054 0.1 0.100027 0.085 0 0 0.251273 -0.109544 -0.0178782
83 -38108.2 -46284.7 8176.5 0.01 0.00999503 0.1 0.0999751 0.085 0 0 0.253513 -0.110803 -0.0190097
84 -38172 -46284.7 8112.69 0.01 0.01 0.1 0.1 0.085 0 0 0.255808 -0.111819 -0.0194432
85 -38244 -46284.7 8040.73 0.01 0.0100047 0.1 0.100023 0.085 0 0 0.258502 -0.112108 -0.0196015
86 -38326.8 -46284.7 7957.96 0.01 0.00999651 0.1 0.0999825 0.085 0 0 0.262418 -0.113826 -0.0201201
87 -38407.7 -46284.7 7876.98 0.01 0.0100012 0.1 0.100006 0.085 0 0 0.264832 -0.114752 -0.0206673
88 -38461.8 -46284.7 7822.89 0.01 0.00999787 0.1 0.0999893 0.085 0 0 0.26728 -0.116094 -0.0212611
89 -38528.4 -46284.7 7756.29 0.01 0.00999646 0.1 0.0999823 0.085 0 0 0.269998 -0.11751 -0.0210789
90 -38600.1 -46284.7 7684.62 0.01 0.0100038 0.1 0.100019 0.085 0 0 0.272242 -0.11837 -0.0212662
91 -38665.5 -46284.7 7619.25 0.01 0.0100021 0.1 0.10001 0.085 0 0 0.274348 -0.119088 -0.0206768
92 -38712.8 -46284.7 7571.89 0.01 0.00999418 0.1 0.0999709 0.085 0 0 0.277077 -0.120053 -0.0207649
93 -38754.9 -46284.7 7529.78 0.01 0.0100092 0.1 0.100046 0.085 0 0 0.279045 -0.121635 -0.0208952
94 -38811.4 -46284.7 7473.31 0.01 0.00999735 0.1 0.0999868 0.085 0 0 0.281092 -0.122118 -0.0212367
95 -38859 -46284.7 7425.71 0.01 0.0100026 0.1 0.100013 0.085 0 0 0.284148 -0.12296 -0.0208501
96 -38910.5 -46284.7 7374.2 0.01 0.00999607 0.1 0.0999804 0.085 0 0 0.286272 -0.124764 -0.0212373
97 -38958 -46284.7 7326.76 0.01 0.010006 0.1 0.10003 0.085 0 0 0.287907 -0.126034 -0.021027
98 -39033.1 -46284.7 7251.58 0.01 0.0100055 0.1 0.100027 0.085 0 0 0.289834 -0.127579 -0.0209296
99 -39095.5 -46284.7 7189.21 0.01 0.00999567 0.1 0.0999784 0.085 0 0 0.291283 -0.128959 -0.0207755
100 -39162.9 -46284.7 7121.83 0.01 0.0100062 0.1 0.100031 0.085 0 0 0.293811 -0.129753 -0.0208733
101 -39215.1 -46284.7 7069.57 0.01 0.0100037 0.1 0.100019 0.085 0 0 0.295622 -0.130183 -0.0211689
102 -39275.1 -46284.7 7009.57 0.01 0.0100034 0.1 0.100017 0.085 0 0 0.298003 -0.130235 -0.0226022
103 -39323.1 -46284.7 6961.6 0.01 0.00999815 0.1 0.0999908 0.085 0 0 0.3001 -0.131998 -0.0238916
104 -39380.7 -46284.7 6904.05 0.01 0.00999758 0.1 0.0999879 0.085 0 0 0.302941 -0.132981 -0.0247174
