# Iteration Energy MinEnergy Delta temp realtemp dtheta realdtheta MagneticFieldX Y Z MagnetizationX Y Z
1 -735.874 -19136.7 18400.9 0 0 0 0 0.07 0 0 -0.0029833 -0.00729637 -9.66941e-05
2 -1229.38 -19136.7 17907.4 0 0 0 0 0.07 0 0 -0.00201518 -0.00804507 -3.35718e-05
3 -1692.92 -19136.7 17443.8 0 0 0 0 0.07 0 0 -0.00102199 -0.00886475 5.09103e-05
4 -2135.64 -19136.7 17001.1 0 0 0 0 0.07 0 0 2.03233e-05 -0.00976259 0.000164363
5 -2563.84 -19136.7 16572.9 0 0 0 0 0.07 0 0 0.00112737 -0.0107499 0.000301369
6 -2982.62 -19136.7 16154.1 0 0 0 0 0.07 0 0 0.00228473 -0.0117825 0.000458701
7 -3393.96 -19136.7 15742.8 0 0 0 0 0.07 0 0 0.0035063 -0.0128426 0.000615659
8 -3803.72 -19136.7 15333 0 0 0 0 0.07 0 0 0.00479209 -0.013958 0.000808536
9 -4215.77 -19136.7 14921 0 0 0 0 0.07 0 0 0.00610978 -0.0151216 0.0010154
10 -4631.02 -19136.7 14505.7 0 0 0 0 0.07 0 0 0.00742431 -0.016355 0.00122492
11 -5050.5 -19136.7 14086.2 0 0 0 0 0.07 0 0 0.00879857 -0.0176154 0.00144394
12 -5470.84 -19136.7 13665.9 0 0 0 0 0.07 0 0 0.0102462 -0.0189492 0.00164816
13 -5889.75 -19136.7 13247 0 0 0 0 0.07 0 0 0.0116907 -0.0203141 0.00181023
14 -6308.85 -19136.7 12827.9 0 0 0 0 0.07 0 0 0.0132024 -0.0216966 0.00197113
15 -6727.39 -19136.7 12409.4 0 0 0 0 0.07 0 0 0.0147946 -0.0231809 0.00216458
16 -7142.02 -19136.7 11994.7 0 0 0 0 0.07 0 0 0.0164937 -0.024767 0.00238198
17 -7552.22 -19136.7 11584.5 0 0 0 0 0.07 0 0 0.0182845 -0.0264016 0.0025575
18 -7956.74 -19136.7 11180 0 0 0 0 0.07 0 0 0.020137 -0.0281257 0.00273163
19 -8351.01 -19136.7 10785.7 0 0 0 0 0.07 0 0 0.0219512 -0.0297809 0.0029886
20 -8735.19 -19136.7 10401.5 0 0 0 0 0.07 0 0 0.0236579 -0.0314163 0.00322387
21 -9112.89 -19136.7 10023.8 0 0 0 0 0.07 0 0 0.0253277 -0.0330486 0.00344397
22 -9483.67 -19136.7 9653.07 0 0 0 0 0.07 0 0 0.0268998 -0.0346373 0.00359669
23 -9845.86 -19136.7 9290.88 0 0 0 0 0.07 0 0 0.0285031 -0.0362638 0.00375407
24 -10197.1 -19136.7 8939.6 0 0 0 0 0.07 0 0 0.0301905 -0.0379305 0.00394786
25 -10535.9 -19136.7 8600.85 0 0 0 0 0.07 0 0 0.0318944 -0.0395625 0.00408527
26 -10863.2 -19136.7 8273.56 0 0 0 0 0.07 0 0 0.0335567 -0.0412344 0.0042306
27 -11175 -19136.7 7961.71 0 0 0 0 0.07 0 0 0.0350992 -0.0429216 0.00433256
28 -11473.1 -19136.7 7663.6 0 0 0 0 0.07 0 0 0.0365885 -0.0445727 0.00453908
29 -11755.1 -19136.7 7381.66 0 0 0 0 0.07 0 0 0.0380165 -0.0461769 0.0048003
30 -12020.3 -19136.7 7116.46 0 0 0 0 0.07 0 0 0.0393788 -0.0477924 0.00493088
31 -12269.6 -19136.7 6867.11 0 0 0 0 0.07 0 0 0.0407346 -0.0493921 0.00503626
32 -12502.9 -19136.7 6633.8 0 0 0 0 0.07 0 0 0.0421027 -0.0509884 0.00505252
33 -12724.3 -19136.7 6412.4 0 0 0 0 0.07 0 0 0.0434761 -0.0525488 0.00504552
34 -12934.6 -19136.7 6202.14 0 0 0 0 0.07 0 0 0.0448857 -0.0541009 0.00502604
35 -13134.2 -19136.7 6002.5 0 0 0 0 0.07 0 0 0.0463385 -0.0556403 0.00498127
36 -13321.8 -19136.7 5814.97 0 0 0 0 0.07 0 0 0.0478171 -0.0571438 0.00492523
37 -13498.2 -19136.7 5638.53 0 0 0 0 0.07 0 0 0.0493181 -0.0587123 0.00489942
38 -13665.7 -19136.7 5471.01 0 0 0 0 0.07 0 0 0.0508167 -0.0603035 0.00487869
39 -13823.3 -19136.7 5313.44 0 0 0 0 0.07 0 0 0.0522861 -0.0618868 0.00486573
40 -13974.1 -19136.7 5162.62 0 0 0 0 0.07 0 0 0.0537723 -0.0634833 0.004862
41 -14117.6 -19136.7 5019.17 0 0 0 0 0.07 0 0 0.0553266 -0.0650563 0.00487643
42 -14251 -19136.7 4885.78 0 0 0 0 0.07 0 0 0.0569343 -0.0665494 0.00493502
43 -14375.1 -19136.7 4761.62 0 0 0 0 0.07 0 0 0.0585701 -0.0679782 0.00498898
44 -14492.7 -19136.7 4644.02 0 0 0 0 0.07 0 0 0.0602097 -0.0693671 0.00505528
45 -14604.2 -19136.7 4532.55 0 0 0 0 0.07 0 0 0.061873 -0.0707178 0.00514221
46 -14707.8 -19136.7 4428.9 0 0 0 0 0.07 0 0 0.0635101 -0.0719896 0.00518638
47 -14806.7 -19136.7 4330.02 0 0 0 0 0.07 0 0 0.0651497 -0.0732154 0.00523877
48 -14901.3 -19136.7 4235.46 0 0 0 0 0.07 0 0 0.0668024 -0.0744134 0.00527598
49 -14990.9 -19136.7 4145.84 0 0 0 0 0.07 0 0 0.0684738 -0.0756279 0.00526453
50 -15075.5 -19136.7 4061.26 0 0 0 0 0.07 0 0 0.0701669 -0.0768275 0.00526391
51 -15156.4 -19136.7 3980.38 0 0 0 0 0.07 0 0 0.0718698 -0.0780368 0.00528645
52 -15233.9 -19136.7 3902.89 0 0 0 0 0.07 0 0 0.0735886 -0.0792415 0.00532507
53 -15308.6 -19136.7 3828.11 0 0 0 0 0.07 0 0 0.0753152 -0.0804307 0.00536943
54 -15380.9 -19136.7 3755.82 0 0 0 0 0.07 0 0 0.0770401 -0.0816042 0.00541869
55 -15450.3 -19136.7 3686.43 0 0 0 0 0.07 0 0 0.0787547 -0.0827554 0.00547064
56 -15517.4 -19136.7 3619.39 0 0 0 0 0.07 0 0 0.0804681 -0.0838969 0.00551749
57 -15581.7 -19136.7 3555.08 0 0 0 0 0.07 0 0 0.0821757 -0.0850244 0.00556353
58 -15643.5 -19136.7 3493.28 0 0 0 0 0.07 0 0 0.0839156 -0.086138 0.00561736
59 -15703.3 -19136.7 3433.43 0 0 0 0 0.07 0 0 0.0856674 -0.0872346 0.00568105
60 -15760.1 -19136.7 3376.66 0 0 0 0 0.07 0 0 0.0873997 -0.0883068 0.00575817
61 -15814.4 -19136.7 3322.32 0 0 0 0 0.07 0 0 0.0891219 -0.0893714 0.0058601
62 -15867.1 -19136.7 3269.69 0 0 0 0 0.07 0 0 0.0908493 -0.0904212 0.00598327
63 -15918.1 -19136.7 3218.67 0 0 0 0 0.07 0 0 0.0925776 -0.09146 0.00612624
64 -15967.2 -19136.7 3169.56 0 0 0 0 0.07 0 0 0.0943086 -0.0924871 0.00628732
65 -16014.5 -19136.7 3122.24 0 0 0 0 0.07 0 0 0.0960534 -0.0935144 0.00646079
66 -16059.5 -19136.7 3077.24 0 0 0 0 0.07 0 0 0.097802 -0.0945136 0.00666212
67 -16103.4 -19136.7 3033.35 0 0 0 0 0.07 0 0 0.099555 -0.0955052 0.00687306
68 -16146.1 -19136.7 2990.66 0 0 0 0 0.07 0 0 0.101314 -0.0964946 0.00708678
69 -16187.7 -19136.7 2949.05 0 0 0 0 0.07 0 0 0.103074 -0.09748 0.00730552
70 -16228.4 -19136.7 2908.31 0 0 0 0 0.07 0 0 0.104838 -0.0984614 0.0075316
71 -16268.3 -19136.7 2868.48 0 0 0 0 0.07 0 0 0.106604 -0.0994393 0.00776439
72 -16307.3 -19136.7 2829.44 0 0 0 0 0.07 0 0 0.108372 -0.100414 0.00800331
73 -16345.4 -19136.7 2791.35 0 0 0 0 0.07 0 0 0.110147 -0.101379 0.00825148
74 -16382.4 -19136.7 2754.33 0 0 0 0 0.07 0 0 0.111922 -0.102335 0.00851598
75 -16418.3 -19136.7 2718.4 0 0 0 0 0.07 0 0 0.113696 -0.103286 0.00880543
76 -16453.5 -19136.7 2683.21 0 0 0 0 0.07 0 0 0.11547 -0.104234 0.00910304
77 -16488 -19136.7 2648.75 0 0 0 0 0.07 0 0 0.117245 -0.105179 0.00940885
78 -16521.5 -19136.7 2615.22 0 0 0 0 0.07 0 0 0.119016 -0.106115 0.0097287
79 -16554.3 -19136.7 2582.41 0 0 0 0 0.07 0 0 0.120789 -0.107048 0.0100555
80 -16586.4 -19136.7 2550.35 0 0 0 0 0.07 0 0 0.122563 -0.107982 0.0103839
81 -16617.8 -19136.7 2518.95 0 0 0 0 0.07 0 0 0.124336 -0.108916 0.0107148
82 -16648.6 -19136.7 2488.15 0 0 0 0 0.07 0 0 0.12611 -0.109848 0.0110504
83 -16678.7 -19136.7 2458.05 0 0 0 0 0.07 0 0 0.127886 -0.110782 0.0113921
84 -16708 -19136.7 2428.71 0 0 0 0 0.07 0 0 0.129665 -0.11172 0.0117412
85 -16736.7 -19136.7 2400.08 0 0 0 0 0.07 0 0 0.13144 -0.11266 0.0120948
86 -16764.7 -19136.7 2372.07 0 0 0 0 0.07 0 0 0.133215 -0.113603 0.0124502
87 -16792.2 -19136.7 2344.57 0 0 0 0 0.07 0 0 0.134991 -0.114544 0.0128078
88 -16819.1 -19136.7 2317.65 0 0 0 0 0.07 0 0 0.136769 -0.11548 0.0131668
89 -16845.5 -19136.7 2291.26 0 0 0 0 0.07 0 0 0.138548 -0.116417 0.0135238
90 -16871.2 -19136.7 2265.54 0 0 0 0 0.07 0 0 0.140327 -0.117352 0.0138858
91 -16896.4 -19136.7 2240.3 0 0 0 0 0.07 0 0 0.142108 -0.118285 0.0142479
92 -16921.2 -19136.7 2215.52 0 0 0 0 0.07 0 0 0.143889 -0.119215 0.0146098
93 -16945.5 -19136.7 2191.25 0 0 0 0 0.07 0 0 0.14567 -0.120139 0.0149753
94 -16969.2 -19136.7 2167.51 0 0 0 0 0.07 0 0 0.147452 -0.121059 0.0153436
95 -16992.5 -19136.7 2144.21 0 0 0 0 0.07 0 0 0.149235 -0.121974 0.0157128
96 -17015.3 -19136.7 2121.43 0 0 0 0 0.07 0 0 0.151021 -0.122882 0.0160872
97 -17037.7 -19136.7 2099.07 0 0 0 0 0.07 0 0 0.152808 -0.123785 0.0164604
98 -17059.7 -19136.7 2077.06 0 0 0 0 0.07 0 0 0.154597 -0.124684 0.0168321
99 -17081.3 -19136.7 2055.47 0 0 0 0 0.07 0 0 0.156388 -0.125577 0.017202
100 -17102.5 -19136.7 2034.28 0 0 0 0 0.07 0 0 0.158177 -0.126461 0.017569
