# Iteration Energy MinEnergy Delta temp realtemp dtheta realdtheta MagneticFieldX Y Z MagnetizationX Y Z
21 -20847.8 -46161.9 25314.2 0.01 0.00999723 0.1 0.0999861 0.07 0 0 0.0452262 -0.0275164 -0.00709152
22 -21658.3 -46161.9 24503.6 0.01 0.00999898 0.1 0.0999949 0.07 0 0 0.0479446 -0.0276481 -0.00775159
23 -22450.2 -46161.9 23711.8 0.01 0.0100031 0.1 0.100015 0.07 0 0 0.0512982 -0.0291716 -0.00695208
24 -23205.4 -46161.9 22956.5 0.01 0.0100008 0.1 0.100004 0.07 0 0 0.053417 -0.030114 -0.00841832
25 -23967.9 -46161.9 22194.1 0.01 0.0100009 0.1 0.100005 0.07 0 0 0.0562421 -0.0311207 -0.00870891
26 -24693.6 -46161.9 21468.3 0.01 0.00999697 0.1 0.0999848 0.07 0 0 0.0593769 -0.0319789 -0.0100627
27 -25377.1 -46161.9 20784.9 0.01 0.00999535 0.1 0.0999768 0.07 0 0 0.0620114 -0.0328596 -0.0118574
28 -26037.2 -46161.9 20124.7 0.01 0.0099985 0.1 0.0999925 0.07 0 0 0.0644929 -0.0341073 -0.0118365
29 -26679.8 -46161.9 19482.1 0.01 0.009994 0.1 0.09997 0.07 0 0 0.0666402 -0.0349424 -0.0115199
30 -27282 -46161.9 18879.9 0.01 0.00999913 0.1 0.0999957 0.07 0 0 0.0700405 -0.0354865 -0.0125802
31 -27816.7 -46161.9 18345.2 0.01 0.00999454 0.1 0.0999727 0.07 0 0 0.0723656 -0.0366548 -0.0132525
32 -28342.7 -46161.9 17819.2 0.01 0.00999797 0.1 0.0999898 0.07 0 0 0.0748524 -0.0371224 -0.0138338
33 -28843.9 -46161.9 17318.1 0.01 0.0100001 0.1 0.1 0.07 0 0 0.0780621 -0.0371673 -0.0147983
34 -29294.5 -46161.9 16867.4 0.01 0.00999377 0.1 0.0999688 0.07 0 0 0.0807987 -0.0363951 -0.014519
35 -29709.6 -46161.9 16452.3 0.01 0.00999672 0.1 0.0999836 0.07 0 0 0.0822751 -0.0356956 -0.015691
36 -30118.9 -46161.9 16043 0.01 0.00999778 0.1 0.0999889 0.07 0 0 0.0840813 -0.0362862 -0.0163069
37 -30497 -46161.9 15664.9 0.01 0.0100007 0.1 0.100003 0.07 0 0 0.0861867 -0.0384781 -0.0162165
38 -30867.7 -46161.9 15294.2 0.01 0.0100027 0.1 0.100014 0.07 0 0 0.0880952 -0.0406378 -0.0159091
39 -31234.6 -46161.9 14927.3 0.01 0.00999832 0.1 0.0999916 0.07 0 0 0.0904942 -0.0428038 -0.0167964
40 -31562.7 -46161.9 14599.2 0.01 0.00999637 0.1 0.0999819 0.07 0 0 0.093433 -0.0439595 -0.0179349
41 -31913.4 -46161.9 14248.6 0.01 0.00999993 0.1 0.0999997 0.07 0 0 0.0958424 -0.0451015 -0.0176479
42 -32233.8 -46161.9 13928.2 0.01 0.00999842 0.1 0.0999921 0.07 0 0 0.097747 -0.0444685 -0.0195991
43 -32540.9 -46161.9 13621 0.01 0.0100017 0.1 0.100009 0.07 0 0 0.101275 -0.0451658 -0.020642
44 -32818.2 -46161.9 13343.7 0.01 0.00999907 0.1 0.0999953 0.07 0 0 0.103001 -0.0459547 -0.0205562
45 -33097.3 -46161.9 13064.6 0.01 0.00999922 0.1 0.0999961 0.07 0 0 0.105925 -0.0458409 -0.0207935
46 -33362.5 -46161.9 12799.5 0.01 0.0100029 0.1 0.100014 0.07 0 0 0.107232 -0.0468515 -0.021612
47 -33606.6 -46161.9 12555.3 0.01 0.00999684 0.1 0.0999842 0.07 0 0 0.109665 -0.047272 -0.0224736
48 -33837.3 -46161.9 12324.7 0.01 0.0100026 0.1 0.100013 0.07 0 0 0.111057 -0.0486417 -0.0227631
49 -34040.5 -46161.9 12121.4 0.01 0.0100042 0.1 0.100021 0.07 0 0 0.112478 -0.0496198 -0.0234145
50 -34244.9 -46161.9 11917 0.01 0.00999366 0.1 0.0999683 0.07 0 0 0.114706 -0.0506539 -0.0234397
51 -34462.6 -46161.9 11699.3 0.01 0.00999519 0.1 0.0999759 0.07 0 0 0.116486 -0.051208 -0.0236725
52 -34658.2 -46161.9 11503.8 0.01 0.0100114 0.1 0.100057 0.07 0 0 0.119252 -0.0521865 -0.0236187
53 -34824.5 -46161.9 11337.5 0.01 0.0100041 0.1 0.10002 0.07 0 0 0.120614 -0.0522403 -0.0235495
54 -34982.5 -46161.9 11179.4 0.01 0.0100023 0.1 0.100012 0.07 0 0 0.122853 -0.0522769 -0.0248049
55 -35147.4 -46161.9 11014.5 0.01 0.0100044 0.1 0.100022 0.07 0 0 0.124434 -0.0531954 -0.0244871
56 -35307.3 -46161.9 10854.6 0.01 0.0100091 0.1 0.100045 0.07 0 0 0.126695 -0.0532769 -0.0240866
57 -35466.6 -46161.9 10695.3 0.01 0.00999189 0.1 0.0999595 0.07 0 0 0.128246 -0.0545034 -0.0241877
58 -35612.8 -46161.9 10549.1 0.01 0.0100034 0.1 0.100017 0.07 0 0 0.129359 -0.0548299 -0.02439
59 -35748.9 -46161.9 10413 0.01 0.0100011 0.1 0.100006 0.07 0 0 0.131104 -0.056178 -0.0259035
60 -35896.9 -46161.9 10265 0.01 0.0100021 0.1 0.100011 0.07 0 0 0.132876 -0.0581453 -0.0261736
61 -36012.5 -46161.9 10149.4 0.01 0.00999924 0.1 0.0999962 0.07 0 0 0.135679 -0.0583554 -0.0272453
62 -36135.5 -46161.9 10026.4 0.01 0.0099985 0.1 0.0999925 0.07 0 0 0.138417 -0.0596061 -0.0290154
63 -36232.8 -46161.9 9929.16 0.01 0.0100011 0.1 0.100006 0.07 0 0 0.138718 -0.060052 -0.0289421
64 -36349.5 -46161.9 9812.46 0.01 0.00999762 0.1 0.0999881 0.07 0 0 0.139777 -0.0602806 -0.029316
65 -36459.2 -46161.9 9702.7 0.01 0.00999952 0.1 0.0999976 0.07 0 0 0.139728 -0.0604349 -0.030209
66 -36554.1 -46161.9 9607.82 0.01 0.0100091 0.1 0.100045 0.07 0 0 0.141872 -0.0607571 -0.0308237
67 -36675.5 -46161.9 9486.47 0.01 0.00999382 0.1 0.0999691 0.07 0 0 0.144301 -0.0625197 -0.0310838
68 -36776.7 -46161.9 9385.19 0.01 0.00999509 0.1 0.0999754 0.07 0 0 0.146656 -0.0636234 -0.0321341
69 -36870.6 -46161.9 9291.31 0.01 0.0100024 0.1 0.100012 0.07 0 0 0.150029 -0.0639447 -0.0327348
70 -36969.1 -46161.9 9192.85 0.01 0.00999765 0.1 0.0999883 0.07 0 0 0.151771 -0.0645488 -0.0333828
71 -37046.2 -46161.9 9115.77 0.01 0.0100048 0.1 0.100024 0.07 0 0 0.154462 -0.0649263 -0.034733
72 -37125.3 -46161.9 9036.62 0.01 0.0100012 0.1 0.100006 0.07 0 0 0.157503 -0.0648262 -0.0341817
73 -37220.5 -46161.9 8941.43 0.01 0.010005 0.1 0.100025 0.07 0 0 0.159006 -0.065562 -0.0346469
74 -37291.8 -46161.9 8870.18 0.01 0.0100067 0.1 0.100033 0.07 0 0 0.160941 -0.0658854 -0.0344011
75 -37367.9 -46161.9 8794.05 0.01 0.0100012 0.1 0.100006 0.07 0 0 0.162174 -0.0665818 -0.0357777
76 -37436.8 -46161.9 8725.17 0.01 0.0100018 0.1 0.100009 0.07 0 0 0.164078 -0.0666906 -0.0369366
77 -37537.2 -46161.9 8624.73 0.01 0.00999752 0.1 0.0999876 0.07 0 0 0.166353 -0.0680026 -0.0377546
78 -37619.6 -46161.9 8542.29 0.01 0.0099949 0.1 0.0999745 0.07 0 0 0.168509 -0.0693407 -0.0385547
79 -37703.5 -46161.9 8458.39 0.01 0.0100018 0.1 0.100009 0.07 0 0 0.170298 -0.069312 -0.038923
80 -37796.7 -46161.9 8365.19 0.01 0.00999081 0.1 0.0999541 0.07 0 0 0.172766 -0.0690064 -0.0399824
81 -37877.1 -46161.9 8284.87 0.01 0.00999985 0.1 0.0999993 0.07 0 0 0.17413 -0.0700585 -0.0396642
82 -37947.6 -46161.9 8214.34 0.01 0.00999747 0.1 0.0999874 0.07 0 0 0.176058 -0.0718596 -0.040466
83 -38016.5 -46161.9 8145.39 0.01 0.0100011 0.1 0.100005 0.07 0 0 0.178713 -0.0735032 -0.0410734
84 -38099.1 -46161.9 8062.87 0.01 0.00999903 0.1 0.0999951 0.07 0 0 0.181205 -0.0757404 -0.0425868
85 -38161.6 -46161.9 8000.31 0.01 0.0100051 0.1 0.100025 0.07 0 0 0.18178 -0.0759502 -0.0427666
86 -38241.9 -46161.9 7920.06 0.01 0.00999929 0.1 0.0999965 0.07 0 0 0.18298 -0.0758635 -0.0437169
87 -38297.1 -46161.9 7864.87 0.01 0.0100048 0.1 0.100024 0.07 0 0 0.185129 -0.0764693 -0.0444081
88 -38357.3 -46161.9 7804.64 0.01 0.0100043 0.1 0.100022 0.07 0 0 0.186086 -0.0771549 -0.0444995
89 -38431.1 -46161.9 7730.82 0.01 0.0100065 0.1 0.100033 0.07 0 0 0.187615 -0.0781736 -0.0446303
90 -38487.5 -46161.9 7674.48 0.01 0.0100033 0.1 0.100017 0.07 0 0 0.190297 -0.0785476 -0.045086
91 -38543.7 -46161.9 7618.2 0.01 0.00999817 0.1 0.0999908 0.07 0 0 0.191666 -0.080076 -0.0451874
92 -38609.1 -46161.9 7552.79 0.01 0.0100021 0.1 0.10001 0.07 0 0 0.192534 -0.0797284 -0.0445777
93 -38664 -46161.9 7497.92 0.01 0.00999573 0.1 0.0999787 0.07 0 0 0.193584 -0.0809812 -0.0439558
94 -38711.5 -46161.9 7450.42 0.01 0.00999965 0.1 0.0999982 0.07 0 0 0.194956 -0.0811401 -0.0426705
95 -38756.8 -46161.9 7405.11 0.01 0.0100004 0.1 0.100002 0.07 0 0 0.196863 -0.082328 -0.0422655
96 -38812.3 -46161.9 7349.62 0.01 0.0100039 0.1 0.10002 0.07 0 0 0.199448 -0.0823844 -0.0424522
97 -38848.9 -46161.9 7313.02 0.01 0.00999765 0.1 0.0999883 0.07 0 0 0.201131 -0.0830072 -0.0422227
98 -38899.7 -46161.9 7262.19 0.01 0.00999876 0.1 0.0999938 0.07 0 0 0.202512 -0.0831828 -0.0417023
99 -38950.8 -46161.9 7211.11 0.01 0.0100103 0.1 0.100051 0.07 0 0 0.203384 -0.0854207 -0.0413755
100 -38990.5 -46161.9 7171.39 0.01 0.0100014 0.1 0.100007 0.07 0 0 0.204983 -0.0855274 -0.0413917
101 -39025.9 -46161.9 7135.99 0.01 0.00999466 0.1 0.0999733 0.07 0 0 0.206915 -0.0842432 -0.0436184
102 -39068.3 -46161.9 7093.6 0.01 0.0100007 0.1 0.100003 0.07 0 0 0.209003 -0.0851234 -0.0445162
103 -39131.1 -46161.9 7030.81 0.01 0.00999423 0.1 0.0999712 0.07 0 0 0.210691 -0.0860438 -0.0446274
104 -39169.6 -46161.9 6992.32 0.01 0.0099961 0.1 0.0999805 0.07 0 0 0.21259 -0.0870163 -0.0454951
105 -39213.3 -46161.9 6948.66 0.01 0.00999518 0.1 0.0999759 0.07 0 0 0.21419 -0.0878923 -0.0460674
106 -39274.9 -46161.9 6887 0.01 0.00999462 0.1 0.0999731 0.07 0 0 0.216102 -0.0892788 -0.0461495
107 -39324.5 -46161.9 6837.43 0.01 0.0100027 0.1 0.100014 0.07 0 0 0.217637 -0.0894573 -0.0465265
108 -39384.7 -46161.9 6777.27 0.01 0.00999331 0.1 0.0999665 0.07 0 0 0.218575 -0.0897732 -0.0458991
109 -39421.6 -46161.9 6740.29 0.01 0.0100041 0.1 0.100021 0.07 0 0 0.219863 -0.0905218 -0.045815
110 -39469.9 -46161.9 6692.02 0.01 0.00999065 0.1 0.0999532 0.07 0 0 0.221082 -0.091308 -0.0460643
111 -39502.5 -46161.9 6659.42 0.01 0.00999246 0.1 0.0999623 0.07 0 0 0.222431 -0.092484 -0.0462467
112 -39539.3 -46161.9 6622.64 0.01 0.00999939 0.1 0.099997 0.07 0 0 0.224596 -0.0932937 -0.0461006
113 -39602.3 -46161.9 6559.64 0.01 0.0100017 0.1 0.100009 0.07 0 0 0.22529 -0.0947852 -0.0466375
114 -39632.1 -46161.9 6529.83 0.01 0.0099961 0.1 0.0999805 0.07 0 0 0.226612 -0.095681 -0.0469463
115 -39666.5 -46161.9 6495.42 0.01 0.00999937 0.1 0.0999969 0.07 0 0 0.228403 -0.0961288 -0.0471942
116 -39688.7 -46161.9 6473.28 0.01 0.00999711 0.1 0.0999856 0.07 0 0 0.230517 -0.0972399 -0.0471549
117 -39729.2 -46161.9 6432.72 0.01 0.00999773 0.1 0.0999886 0.07 0 0 0.232248 -0.097548 -0.0471698
118 -39762.8 -46161.9 6399.12 0.01 0.0100006 0.1 0.100003 0.07 0 0 0.232818 -0.0980295 -0.0475653
119 -39802.7 -46161.9 6359.28 0.01 0.0100067 0.1 0.100033 0.07 0 0 0.234681 -0.0988752 -0.0475516
120 -39846 -46161.9 6315.92 0.01 0.00999558 0.1 0.0999779 0.07 0 0 0.236623 -0.0987618 -0.0472951
121 -39892.4 -46161.9 6269.5 0.01 0.00999995 0.1 0.0999997 0.07 0 0 0.238637 -0.099737 -0.0473716
122 -39923.7 -46161.9 6238.24 0.01 0.0100029 0.1 0.100015 0.07 0 0 0.240521 -0.101639 -0.0469055
123 -39957.7 -46161.9 6204.19 0.01 0.00999831 0.1 0.0999916 0.07 0 0 0.241924 -0.101558 -0.0481943
124 -39991.2 -46161.9 6170.77 0.01 0.0099978 0.1 0.099989 0.07 0 0 0.244009 -0.102108 -0.0491293
125 -40029 -46161.9 6132.96 0.01 0.0100006 0.1 0.100003 0.07 0 0 0.245755 -0.103232 -0.0488954
126 -40086.4 -46161.9 6075.57 0.01 0.00999719 0.1 0.0999859 0.07 0 0 0.24729 -0.104178 -0.0506986
127 -40101.1 -46161.9 6060.8 0.01 0.0099972 0.1 0.099986 0.07 0 0 0.248081 -0.104807 -0.0525415
128 -40130.6 -46161.9 6031.29 0.01 0.00999951 0.1 0.0999975 0.07 0 0 0.249194 -0.106103 -0.0541924
129 -40169.6 -46161.9 5992.32 0.01 0.00999481 0.1 0.0999741 0.07 0 0 0.251526 -0.106826 -0.0545535
130 -40190.6 -46161.9 5971.31 0.01 0.010004 0.1 0.10002 0.07 0 0 0.252788 -0.106284 -0.0544319
131 -40206.4 -46161.9 5955.52 0.01 0.00999864 0.1 0.0999932 0.07 0 0 0.253699 -0.106653 -0.0556774
132 -40235.2 -46161.9 5926.72 0.01 0.0100051 0.1 0.100025 0.07 0 0 0.25546 -0.107974 -0.0561789
133 -40264.5 -46161.9 5897.39 0.01 0.00999919 0.1 0.099996 0.07 0 0 0.256427 -0.108429 -0.0561834
134 -40277.4 -46161.9 5884.56 0.01 0.010002 0.1 0.10001 0.07 0 0 0.258361 -0.109664 -0.0559961
135 -40312.1 -46161.9 5849.84 0.01 0.00999646 0.1 0.0999823 0.07 0 0 0.260708 -0.110659 -0.0565761
136 -40339.9 -46161.9 5822.01 0.01 0.0100024 0.1 0.100012 0.07 0 0 0.262342 -0.111601 -0.0574611
137 -40368.4 -46161.9 5793.55 0.01 0.00999532 0.1 0.0999766 0.07 0 0 0.263885 -0.112398 -0.0574553
138 -40394.8 -46161.9 5767.18 0.01 0.0100027 0.1 0.100014 0.07 0 0 0.265042 -0.113294 -0.0577873
139 -40431.9 -46161.9 5730 0.01 0.00999601 0.1 0.09998 0.07 0 0 0.265774 -0.113302 -0.0586442
140 -40464.8 -46161.9 5697.11 0.01 0.0100009 0.1 0.100005 0.07 0 0 0.266751 -0.114686 -0.0598051
141 -40524.8 -46161.9 5637.16 0.01 0.0099933 0.1 0.0999665 0.07 0 0 0.268941 -0.116245 -0.0592653
142 -40551.5 -46161.9 5610.46 0.01 0.00998942 0.1 0.0999471 0.07 0 0 0.269855 -0.116597 -0.0589863
143 -40606.4 -46161.9 5555.53 0.01 0.0100035 0.1 0.100018 0.07 0 0 0.2717 -0.117995 -0.059322
144 -40620.8 -46161.9 5541.17 0.01 0.010001 0.1 0.100005 0.07 0 0 0.273081 -0.118671 -0.0592083
145 -40646.1 -46161.9 5515.81 0.01 0.0100007 0.1 0.100004 0.07 0 0 0.275358 -0.119185 -0.0592303
146 -40652.9 -46161.9 5509.07 0.01 0.00999725 0.1 0.0999862 0.07 0 0 0.276473 -0.120919 -0.0593902
147 -40669.9 -46161.9 5492.01 0.01 0.00999755 0.1 0.0999877 0.07 0 0 0.277712 -0.121319 -0.0585148
148 -40683.2 -46161.9 5478.73 0.01 0.00999593 0.1 0.0999796 0.07 0 0 0.279314 -0.122595 -0.0581692
149 -40716.6 -46161.9 5445.33 0.01 0.0100021 0.1 0.100011 0.07 0 0 0.281314 -0.123671 -0.0573794
150 -40734.5 -46161.9 5427.47 0.01 0.0099969 0.1 0.0999845 0.07 0 0 0.28323 -0.125033 -0.0581948
151 -40764.2 -46161.9 5397.78 0.01 0.00999613 0.1 0.0999807 0.07 0 0 0.284199 -0.125727 -0.0580751
152 -40773.6 -46161.9 5388.36 0.01 0.00999702 0.1 0.0999851 0.07 0 0 0.286559 -0.126275 -0.0595974
153 -40826.1 -46161.9 5335.82 0.01 0.00999499 0.1 0.099975 0.07 0 0 0.28773 -0.126909 -0.0597952
154 -40850.9 -46161.9 5311.05 0.01 0.0100006 0.1 0.100003 0.07 0 0 0.288664 -0.126979 -0.0607902
155 -40888.2 -46161.9 5273.77 0.01 0.0100088 0.1 0.100044 0.07 0 0 0.290748 -0.127506 -0.0604708
156 -40897.5 -46161.9 5264.43 0.01 0.0100036 0.1 0.100018 0.07 0 0 0.292792 -0.12904 -0.061399
157 -40919.7 -46161.9 5242.22 0.01 0.0100002 0.1 0.100001 0.07 0 0 0.294288 -0.130093 -0.0618078
158 -40919.3 -46161.9 5242.68 0.01 0.0100045 0.1 0.100022 0.07 0 0 0.295242 -0.131009 -0.0619427
159 -40947.1 -46161.9 5214.8 0.01 0.0100043 0.1 0.100022 0.07 0 0 0.297106 -0.131601 -0.0628464
160 -40954.2 -46161.9 5207.72 0.01 0.0100001 0.1 0.100001 0.07 0 0 0.298296 -0.132456 -0.063317
161 -40954 -46161.9 5207.94 0.01 0.0100031 0.1 0.100015 0.07 0 0 0.300278 -0.132946 -0.0640586
162 -40973.3 -46161.9 5188.67 0.01 0.00999588 0.1 0.0999794 0.07 0 0 0.303164 -0.133954 -0.0629787
163 -41009.8 -46161.9 5152.13 0.01 0.010003 0.1 0.100015 0.07 0 0 0.303754 -0.133459 -0.0641379
164 -41035.3 -46161.9 5126.61 0.01 0.00999576 0.1 0.0999788 0.07 0 0 0.306444 -0.134185 -0.063718
165 -41063.3 -46161.9 5098.59 0.01 0.0100048 0.1 0.100024 0.07 0 0 0.307974 -0.134398 -0.0646327
166 -41100.4 -46161.9 5061.49 0.01 0.0099952 0.1 0.099976 0.07 0 0 0.309729 -0.135463 -0.0640164
167 -41108.9 -46161.9 5053.04 0.01 0.0100065 0.1 0.100033 0.07 0 0 0.311226 -0.136763 -0.0638486
168 -41136.5 -46161.9 5025.42 0.01 0.00999899 0.1 0.099995 0.07 0 0 0.313393 -0.137603 -0.0636774
169 -41180.8 -46161.9 4981.18 0.01 0.0100021 0.1 0.10001 0.07 0 0 0.315657 -0.138463 -0.0637325
170 -41201.7 -46161.9 4960.26 0.01 0.0100004 0.1 0.100002 0.07 0 0 0.316639 -0.138995 -0.0630503
171 -41197.5 -46161.9 4964.42 0.01 0.00999431 0.1 0.0999715 0.07 0 0 0.317388 -0.140137 -0.0639198
172 -41217.1 -46161.9 4944.79 0.01 0.00999484 0.1 0.0999742 0.07 0 0 0.319191 -0.140649 -0.0638194
173 -41243.9 -46161.9 4918.08 0.01 0.0099988 0.1 0.099994 0.07 0 0 0.319446 -0.140828 -0.0648108
174 -41257.6 -46161.9 4904.37 0.01 0.0099997 0.1 0.0999985 0.07 0 0 0.320518 -0.140094 -0.0648514
175 -41274.2 -46161.9 4887.75 0.01 0.00999526 0.1 0.0999763 0.07 0 0 0.322614 -0.141049 -0.066612
176 -41300.1 -46161.9 4861.87 0.01 0.010003 0.1 0.100015 0.07 0 0 0.323324 -0.141791 -0.0669891
177 -41340.6 -46161.9 4821.34 0.01 0.00999934 0.1 0.0999967 0.07 0 0 0.325281 -0.141773 -0.0673181
178 -41343.2 -46161.9 4818.71 0.01 0.00999812 0.1 0.0999906 0.07 0 0 0.326763 -0.142581 -0.0690971
179 -41348.4 -46161.9 4813.52 0.01 0.00999113 0.1 0.0999556 0.07 0 0 0.328441 -0.143562 -0.0693196
180 -41371.7 -46161.9 4790.23 0.01 0.00999934 0.1 0.0999967 0.07 0 0 0.329864 -0.1441 -0.0699615
181 -41378.7 -46161.9 4783.23 0.01 0.0100008 0.1 0.100004 0.07 0 0 0.331517 -0.144167 -0.0705691
182 -41392.7 -46161.9 4769.23 0.01 0.010002 0.1 0.10001 0.07 0 0 0.331842 -0.144441 -0.0716674
183 -41391 -46161.9 4770.96 0.01 0.0100071 0.1 0.100035 0.07 0 0 0.333188 -0.145857 -0.0716957
184 -41417 -46161.9 4744.96 0.01 0.0100035 0.1 0.100018 0.07 0 0 0.334481 -0.147489 -0.0721007
185 -41450.7 -46161.9 4711.23 0.01 0.00999871 0.1 0.0999936 0.07 0 0 0.336768 -0.148191 -0.0720934
186 -41465.8 -46161.9 4696.14 0.01 0.0100091 0.1 0.100045 0.07 0 0 0.337224 -0.149757 -0.0716202
187 -41469.4 -46161.9 4692.57 0.01 0.0100001 0.1 0.100001 0.07 0 0 0.338851 -0.150375 -0.0709954
188 -41479.3 -46161.9 4682.68 0.01 0.00999749 0.1 0.0999874 0.07 0 0 0.340113 -0.150359 -0.0701925
189 -41514.2 -46161.9 4647.71 0.01 0.0100005 0.1 0.100003 0.07 0 0 0.342135 -0.149581 -0.0700628
190 -41530.2 -46161.9 4631.78 0.01 0.00999843 0.1 0.0999921 0.07 0 0 0.343962 -0.150886 -0.0707622
191 -41558.3 -46161.9 4603.64 0.01 0.00999929 0.1 0.0999965 0.07 0 0 0.344462 -0.151653 -0.0711398
192 -41567 -46161.9 4594.97 0.01 0.00999793 0.1 0.0999897 0.07 0 0 0.345796 -0.152384 -0.0717355
193 -41604.1 -46161.9 4557.84 0.01 0.0100093 0.1 0.100047 0.07 0 0 0.347483 -0.1531 -0.0717734
194 -41625.1 -46161.9 4536.84 0.01 0.010008 0.1 0.10004 0.07 0 0 0.348154 -0.153968 -0.0728385
195 -41612.2 -46161.9 4549.75 0.01 0.00999311 0.1 0.0999655 0.07 0 0 0.350352 -0.153267 -0.0724097
196 -41631 -46161.9 4530.91 0.01 0.01 0.1 0.1 0.07 0 0 0.351497 -0.153004 -0.0731877
197 -41657.5 -46161.9 4504.47 0.01 0.00999438 0.1 0.0999719 0.07 0 0 0.352947 -0.152965 -0.0731193
198 -41667.1 -46161.9 4494.85 0.01 0.00999337 0.1 0.0999668 0.07 0 0 0.354264 -0.153708 -0.0737773
199 -41686.6 -46161.9 4475.37 0.01 0.00999248 0.1 0.0999624 0.07 0 0 0.356357 -0.154602 -0.0731454
200 -41706.6 -46161.9 4455.33 0.01 0.0100034 0.1 0.100017 0.07 0 0 0.357545 -0.155321 -0.0727814
201 -41722.3 -46161.9 4439.67 0.01 0.00999247 0.1 0.0999624 0.07 0 0 0.358799 -0.156528 -0.0718109
202 -41731.5 -46161.9 4430.4 0.01 0.0100001 0.1 0.100001 0.07 0 0 0.361422 -0.157668 -0.0707705
203 -41710.6 -46161.9 4451.3 0.01 0.0100003 0.1 0.100001 0.07 0 0 0.361817 -0.158515 -0.0708976
204 -41743.3 -46161.9 4418.64 0.01 0.00999714 0.1 0.0999857 0.07 0 0 0.363664 -0.15969 -0.0708342
205 -41722.7 -46161.9 4439.22 0.01 0.00999664 0.1 0.0999832 0.07 0 0 0.364803 -0.159989 -0.0707565
206 -41738.6 -46161.9 4423.33 0.01 0.0100008 0.1 0.100004 0.07 0 0 0.366821 -0.160304 -0.0706679
207 -41768.4 -46161.9 4393.49 0.01 0.00999704 0.1 0.0999852 0.07 0 0 0.369082 -0.161164 -0.0711468
208 -41805.7 -46161.9 4356.27 0.01 0.0099976 0.1 0.099988 0.07 0 0 0.370968 -0.162028 -0.070949
209 -41828.4 -46161.9 4333.51 0.01 0.00999284 0.1 0.0999642 0.07 0 0 0.372363 -0.162878 -0.0713326
210 -41855.3 -46161.9 4306.6 0.01 0.00999446 0.1 0.0999723 0.07 0 0 0.373664 -0.162998 -0.0717193
211 -41886.6 -46161.9 4275.32 0.01 0.0100023 0.1 0.100011 0.07 0 0 0.373732 -0.163215 -0.0737225
212 -41915.2 -46161.9 4246.7 0.01 0.0100032 0.1 0.100016 0.07 0 0 0.375716 -0.163244 -0.0738651
213 -41915.5 -46161.9 4246.4 0.01 0.0100051 0.1 0.100025 0.07 0 0 0.377043 -0.163829 -0.0736742
214 -41913.9 -46161.9 4248.01 0.01 0.0100054 0.1 0.100027 0.07 0 0 0.378784 -0.16408 -0.0733402
