# Iteration Energy MinEnergy Delta temp realtemp dtheta realdtheta MagneticFieldX Y Z MagnetizationX Y Z
33 -12335.9 -46402.2 34066.3 0.11 0.109976 0.331662 0.331626 0.1 0 0 0.0698639 -0.0504583 -0.0024421
34 -12422.3 -46402.2 33979.9 0.11 0.110013 0.331662 0.331683 0.1 0 0 0.0711029 -0.0482755 -0.00264218
35 -12649.5 -46402.2 33752.7 0.11 0.11 0.331662 0.331663 0.1 0 0 0.0721262 -0.0473591 -0.000827606
36 -12775.2 -46402.2 33627 0.11 0.110022 0.331662 0.331695 0.1 0 0 0.0704505 -0.049814 0.000542348
37 -12999.6 -46402.2 33402.6 0.11 0.110014 0.331662 0.331684 0.1 0 0 0.0740319 -0.0493646 0.00069319
38 -13084.2 -46402.2 33317.9 0.11 0.109998 0.331662 0.33166 0.1 0 0 0.0769023 -0.0499749 0.00178681
39 -13291.3 -46402.2 33110.8 0.11 0.110001 0.331662 0.331664 0.1 0 0 0.0800788 -0.0503637 -0.000166231
40 -13345.9 -46402.2 33056.3 0.11 0.109975 0.331662 0.331625 0.1 0 0 0.0843707 -0.0495803 0.00138455
41 -13484.4 -46402.2 32917.7 0.11 0.110012 0.331662 0.331681 0.1 0 0 0.0845771 -0.0492905 -0.00103593
42 -13664 -46402.2 32738.2 0.11 0.110021 0.331662 0.331694 0.1 0 0 0.0876011 -0.050779 -0.00239255
43 -13694.8 -46402.2 32707.4 0.11 0.109978 0.331662 0.33163 0.1 0 0 0.0905261 -0.0491069 -0.00227856
44 -13822 -46402.2 32580.2 0.11 0.109974 0.331662 0.331623 0.1 0 0 0.0917124 -0.049745 -0.00384031
45 -14062.3 -46402.2 32339.9 0.11 0.110006 0.331662 0.331672 0.1 0 0 0.0952352 -0.0456633 -0.00323929
46 -14122.1 -46402.2 32280.1 0.11 0.110008 0.331662 0.331675 0.1 0 0 0.0927108 -0.0443489 -0.00326127
47 -14249.2 -46402.2 32153 0.11 0.11002 0.331662 0.331693 0.1 0 0 0.0939805 -0.0480049 -0.00476559
48 -14459.3 -46402.2 31942.9 0.11 0.109994 0.331662 0.331653 0.1 0 0 0.0977491 -0.0461479 -0.00392695
49 -14636.4 -46402.2 31765.8 0.11 0.10998 0.331662 0.331632 0.1 0 0 0.097136 -0.0474314 -0.00508325
50 -14576.5 -46402.2 31825.6 0.11 0.109978 0.331662 0.331629 0.1 0 0 0.097289 -0.0496169 -0.0029747
51 -14794.8 -46402.2 31607.4 0.11 0.110012 0.331662 0.33168 0.1 0 0 0.0990333 -0.0461298 0.00210863
52 -14827.9 -46402.2 31574.2 0.11 0.110023 0.331662 0.331697 0.1 0 0 0.0998293 -0.0447315 0.00212208
53 -14746.7 -46402.2 31655.4 0.11 0.110029 0.331662 0.331705 0.1 0 0 0.104772 -0.0422896 0.00208946
54 -14904 -46402.2 31498.1 0.11 0.109973 0.331662 0.331623 0.1 0 0 0.104979 -0.0393736 0.00245686
55 -15049.6 -46402.2 31352.5 0.11 0.109982 0.331662 0.331636 0.1 0 0 0.109658 -0.0400302 0.0063635
56 -15099.4 -46402.2 31302.8 0.11 0.109973 0.331662 0.331621 0.1 0 0 0.11073 -0.0395881 0.00476905
57 -15089.5 -46402.2 31312.7 0.11 0.110001 0.331662 0.331664 0.1 0 0 0.114509 -0.0398238 0.0052887
58 -15237.7 -46402.2 31164.4 0.11 0.109991 0.331662 0.331648 0.1 0 0 0.114176 -0.0412295 0.00681405
59 -15371.4 -46402.2 31030.7 0.11 0.109998 0.331662 0.331659 0.1 0 0 0.115892 -0.0410483 0.00844895
60 -15509.7 -46402.2 30892.5 0.11 0.110013 0.331662 0.331682 0.1 0 0 0.118018 -0.0404555 0.00410645
61 -15471.7 -46402.2 30930.5 0.11 0.109985 0.331662 0.33164 0.1 0 0 0.117043 -0.0372101 0.00517261
62 -15561.1 -46402.2 30841.1 0.11 0.109977 0.331662 0.331628 0.1 0 0 0.119411 -0.0374317 0.00596645
63 -15559 -46402.2 30843.2 0.11 0.109971 0.331662 0.331619 0.1 0 0 0.120944 -0.038655 0.00625431
64 -15638.7 -46402.2 30763.5 0.11 0.109994 0.331662 0.331654 0.1 0 0 0.123346 -0.03893 0.00590662
65 -15635.1 -46402.2 30767 0.11 0.109996 0.331662 0.331656 0.1 0 0 0.124193 -0.0391533 0.00345456
66 -15595.4 -46402.2 30806.7 0.11 0.110011 0.331662 0.33168 0.1 0 0 0.126602 -0.0413099 0.0047151
67 -15557.5 -46402.2 30844.7 0.11 0.109986 0.331662 0.331641 0.1 0 0 0.129755 -0.0440053 0.00169372
68 -15557.5 -46402.2 30844.7 0.11 0.109998 0.331662 0.33166 0.1 0 0 0.131199 -0.0388656 -0.000851281
69 -15534.7 -46402.2 30867.5 0.11 0.109997 0.331662 0.331657 0.1 0 0 0.130079 -0.0400259 -0.00192712
70 -15512.3 -46402.2 30889.9 0.11 0.11 0.331662 0.331662 0.1 0 0 0.131713 -0.0440744 -0.00291029
71 -15516.3 -46402.2 30885.9 0.11 0.110001 0.331662 0.331663 0.1 0 0 0.132996 -0.0430033 -0.00532967
72 -15641 -46402.2 30761.2 0.11 0.110005 0.331662 0.33167 0.1 0 0 0.135593 -0.0434311 -0.00614562
73 -15769.9 -46402.2 30632.3 0.11 0.109999 0.331662 0.33166 0.1 0 0 0.141642 -0.0435833 -0.00622434
74 -15718.4 -46402.2 30683.8 0.11 0.109964 0.331662 0.331608 0.1 0 0 0.144393 -0.0431529 -0.00635617
75 -15764.7 -46402.2 30637.5 0.11 0.110004 0.331662 0.331669 0.1 0 0 0.146959 -0.0409808 -0.00599048
76 -15827.3 -46402.2 30574.9 0.11 0.110027 0.331662 0.331703 0.1 0 0 0.150821 -0.039117 -0.00487126
77 -15826.3 -46402.2 30575.9 0.11 0.110011 0.331662 0.331679 0.1 0 0 0.153511 -0.0362184 -0.00531477
78 -16045.4 -46402.2 30356.8 0.11 0.110001 0.331662 0.331664 0.1 0 0 0.155024 -0.0372576 -0.00571246
79 -16241.8 -46402.2 30160.4 0.11 0.110018 0.331662 0.33169 0.1 0 0 0.159191 -0.0367547 -0.00563566
80 -16174.1 -46402.2 30228 0.11 0.109984 0.331662 0.331639 0.1 0 0 0.15855 -0.0338972 -0.00401117
81 -16249.7 -46402.2 30152.5 0.11 0.110003 0.331662 0.331668 0.1 0 0 0.161328 -0.036678 -0.00840816
82 -16308.5 -46402.2 30093.7 0.11 0.110015 0.331662 0.331685 0.1 0 0 0.165537 -0.0377661 -0.0135945
83 -16333.2 -46402.2 30069 0.11 0.110001 0.331662 0.331663 0.1 0 0 0.169633 -0.0373471 -0.0173265
84 -16295.9 -46402.2 30106.3 0.11 0.109978 0.331662 0.331629 0.1 0 0 0.17169 -0.0395988 -0.016891
85 -16330 -46402.2 30072.2 0.11 0.109985 0.331662 0.331639 0.1 0 0 0.172864 -0.0427163 -0.0174537
86 -16245.1 -46402.2 30157.1 0.11 0.109958 0.331662 0.3316 0.1 0 0 0.173224 -0.0411707 -0.0159487
87 -16209 -46402.2 30193.2 0.11 0.109996 0.331662 0.331656 0.1 0 0 0.171966 -0.0380321 -0.0178983
88 -16163.7 -46402.2 30238.5 0.11 0.11 0.331662 0.331662 0.1 0 0 0.176171 -0.0370506 -0.0194374
89 -16154 -46402.2 30248.2 0.11 0.110012 0.331662 0.33168 0.1 0 0 0.178191 -0.0417255 -0.0217802
90 -16184.1 -46402.2 30218.1 0.11 0.110002 0.331662 0.331666 0.1 0 0 0.176973 -0.0454799 -0.0228157
91 -16282.4 -46402.2 30119.8 0.11 0.110018 0.331662 0.33169 0.1 0 0 0.182438 -0.0449935 -0.0225848
92 -16366.8 -46402.2 30035.4 0.11 0.110013 0.331662 0.331683 0.1 0 0 0.183775 -0.045481 -0.0209646
93 -16434.6 -46402.2 29967.6 0.11 0.109982 0.331662 0.331635 0.1 0 0 0.182403 -0.0443204 -0.0193719
94 -16507.9 -46402.2 29894.3 0.11 0.109998 0.331662 0.331659 0.1 0 0 0.183455 -0.0444272 -0.0186907
95 -16539 -46402.2 29863.1 0.11 0.109994 0.331662 0.331654 0.1 0 0 0.184018 -0.0485019 -0.0171969
96 -16698.8 -46402.2 29703.4 0.11 0.110005 0.331662 0.331669 0.1 0 0 0.185625 -0.0449269 -0.0185488
97 -16808.9 -46402.2 29593.3 0.11 0.109999 0.331662 0.331661 0.1 0 0 0.186748 -0.0443855 -0.0172679
98 -16938.5 -46402.2 29463.7 0.11 0.110006 0.331662 0.331671 0.1 0 0 0.189307 -0.0410885 -0.0188586
99 -17107.7 -46402.2 29294.5 0.11 0.110004 0.331662 0.331668 0.1 0 0 0.193598 -0.0442962 -0.0175221
100 -17010.9 -46402.2 29391.3 0.11 0.110009 0.331662 0.331675 0.1 0 0 0.19493 -0.0517336 -0.0164894
101 -17049.1 -46402.2 29353 0.11 0.109989 0.331662 0.331646 0.1 0 0 0.196753 -0.0548223 -0.0177167
102 -16927.6 -46402.2 29474.5 0.11 0.109974 0.331662 0.331623 0.1 0 0 0.196796 -0.0516168 -0.0181191
103 -16918.2 -46402.2 29484 0.11 0.110033 0.331662 0.331712 0.1 0 0 0.1982 -0.0510546 -0.0146529
104 -16971.8 -46402.2 29430.4 0.11 0.109989 0.331662 0.331646 0.1 0 0 0.203048 -0.0495501 -0.0159033
105 -16952.2 -46402.2 29450 0.11 0.110008 0.331662 0.331674 0.1 0 0 0.202208 -0.0519519 -0.014737
106 -17085.5 -46402.2 29316.7 0.11 0.109975 0.331662 0.331625 0.1 0 0 0.202755 -0.0516686 -0.0117272
107 -17036.7 -46402.2 29365.4 0.11 0.110016 0.331662 0.331687 0.1 0 0 0.201512 -0.0503114 -0.0139179
108 -17057.1 -46402.2 29345.1 0.11 0.109986 0.331662 0.331641 0.1 0 0 0.203187 -0.0515719 -0.0170375
109 -17001.6 -46402.2 29400.6 0.11 0.110015 0.331662 0.331685 0.1 0 0 0.202823 -0.0527798 -0.0169713
110 -17066.3 -46402.2 29335.9 0.11 0.110014 0.331662 0.331683 0.1 0 0 0.20491 -0.0529602 -0.0181017
111 -17074.1 -46402.2 29328.1 0.11 0.109969 0.331662 0.331615 0.1 0 0 0.21192 -0.0497526 -0.0159582
112 -17069.9 -46402.2 29332.3 0.11 0.110024 0.331662 0.331699 0.1 0 0 0.216091 -0.0492918 -0.0208528
113 -17136.8 -46402.2 29265.3 0.11 0.110008 0.331662 0.331675 0.1 0 0 0.217293 -0.0525338 -0.0197615
114 -17104.9 -46402.2 29297.2 0.11 0.110013 0.331662 0.331683 0.1 0 0 0.218545 -0.0516662 -0.0157292
115 -17171.8 -46402.2 29230.4 0.11 0.110006 0.331662 0.331672 0.1 0 0 0.220876 -0.0544336 -0.0126756
116 -17117.8 -46402.2 29284.4 0.11 0.110016 0.331662 0.331686 0.1 0 0 0.223352 -0.0565459 -0.0129074
117 -17159 -46402.2 29243.2 0.11 0.109986 0.331662 0.331641 0.1 0 0 0.224359 -0.0544941 -0.013569
118 -17068.6 -46402.2 29333.6 0.11 0.109979 0.331662 0.331631 0.1 0 0 0.222401 -0.0581353 -0.0145273
119 -17118.1 -46402.2 29284.1 0.11 0.109998 0.331662 0.331659 0.1 0 0 0.22534 -0.0548838 -0.0151056
120 -17161.3 -46402.2 29240.9 0.11 0.109985 0.331662 0.33164 0.1 0 0 0.227786 -0.0576295 -0.0149257
121 -17425 -46402.2 28977.2 0.11 0.110021 0.331662 0.331694 0.1 0 0 0.227619 -0.0589938 -0.0147587
122 -17502 -46402.2 28900.2 0.11 0.109987 0.331662 0.331643 0.1 0 0 0.231533 -0.0600526 -0.0142909
123 -17472.8 -46402.2 28929.4 0.11 0.109965 0.331662 0.33161 0.1 0 0 0.232305 -0.0607419 -0.016561
124 -17421.7 -46402.2 28980.5 0.11 0.109999 0.331662 0.33166 0.1 0 0 0.233138 -0.0632425 -0.0193004
125 -17505.6 -46402.2 28896.6 0.11 0.10998 0.331662 0.331632 0.1 0 0 0.23804 -0.0640154 -0.0181321
126 -17469.1 -46402.2 28933 0.11 0.109977 0.331662 0.331628 0.1 0 0 0.236378 -0.0636 -0.0189851
127 -17478.7 -46402.2 28923.5 0.11 0.110047 0.331662 0.331733 0.1 0 0 0.237503 -0.0606074 -0.0194453
128 -17593.5 -46402.2 28808.7 0.11 0.110008 0.331662 0.331674 0.1 0 0 0.2415 -0.0599865 -0.0170748
129 -17563.9 -46402.2 28838.3 0.11 0.109987 0.331662 0.331643 0.1 0 0 0.240979 -0.0605183 -0.0159336
130 -17733.7 -46402.2 28668.5 0.11 0.110025 0.331662 0.331699 0.1 0 0 0.244141 -0.0605046 -0.0173944
131 -17785.9 -46402.2 28616.3 0.11 0.110022 0.331662 0.331695 0.1 0 0 0.245019 -0.0579581 -0.0167728
132 -17781.1 -46402.2 28621.1 0.11 0.109995 0.331662 0.331655 0.1 0 0 0.247822 -0.0591746 -0.0202033
133 -17739.8 -46402.2 28662.4 0.11 0.11001 0.331662 0.331677 0.1 0 0 0.248694 -0.0600375 -0.0178143
134 -17715 -46402.2 28687.2 0.11 0.109977 0.331662 0.331627 0.1 0 0 0.248067 -0.0573836 -0.0176152
135 -17634.5 -46402.2 28767.7 0.11 0.110003 0.331662 0.331668 0.1 0 0 0.247736 -0.060516 -0.0146679
136 -17822.9 -46402.2 28579.3 0.11 0.110003 0.331662 0.331667 0.1 0 0 0.24907 -0.0605427 -0.0181731
137 -17765.5 -46402.2 28636.7 0.11 0.109986 0.331662 0.331641 0.1 0 0 0.24547 -0.0627518 -0.0185062
138 -17777.4 -46402.2 28624.8 0.11 0.110025 0.331662 0.3317 0.1 0 0 0.247296 -0.064563 -0.019866
139 -17675.9 -46402.2 28726.3 0.11 0.109985 0.331662 0.331639 0.1 0 0 0.248478 -0.0670986 -0.0172495
140 -17812.4 -46402.2 28589.8 0.11 0.109978 0.331662 0.331629 0.1 0 0 0.250717 -0.068075 -0.0155819
141 -17913.3 -46402.2 28488.8 0.11 0.110006 0.331662 0.331671 0.1 0 0 0.253266 -0.0678549 -0.0143864
142 -17964.2 -46402.2 28438 0.11 0.11001 0.331662 0.331678 0.1 0 0 0.255585 -0.0655793 -0.0155064
143 -17836.5 -46402.2 28565.7 0.11 0.110006 0.331662 0.331671 0.1 0 0 0.255956 -0.0641218 -0.0166419
144 -17799.1 -46402.2 28603.1 0.11 0.110024 0.331662 0.331698 0.1 0 0 0.256839 -0.0637254 -0.0197718
145 -17833 -46402.2 28569.2 0.11 0.109969 0.331662 0.331616 0.1 0 0 0.257078 -0.0658608 -0.0175009
146 -17881.3 -46402.2 28520.9 0.11 0.109995 0.331662 0.331655 0.1 0 0 0.25885 -0.0688945 -0.0191597
147 -17998.4 -46402.2 28403.8 0.11 0.109992 0.331662 0.33165 0.1 0 0 0.260972 -0.0688361 -0.0185138
148 -17900.2 -46402.2 28502 0.11 0.110015 0.331662 0.331685 0.1 0 0 0.262393 -0.0679177 -0.0182903
149 -17888.4 -46402.2 28513.8 0.11 0.110018 0.331662 0.33169 0.1 0 0 0.263696 -0.0708118 -0.0195572
150 -17932.2 -46402.2 28470 0.11 0.109991 0.331662 0.331649 0.1 0 0 0.263869 -0.0662017 -0.0187132
151 -17746.7 -46402.2 28655.5 0.11 0.109993 0.331662 0.331651 0.1 0 0 0.266069 -0.0668708 -0.0169247
152 -17750.7 -46402.2 28651.5 0.11 0.110013 0.331662 0.331681 0.1 0 0 0.267698 -0.0687858 -0.014694
153 -17826.1 -46402.2 28576.1 0.11 0.110017 0.331662 0.331689 0.1 0 0 0.269532 -0.0658565 -0.0151703
154 -17778.6 -46402.2 28623.6 0.11 0.109998 0.331662 0.331659 0.1 0 0 0.270437 -0.0655126 -0.0188753
155 -17732 -46402.2 28670.2 0.11 0.109995 0.331662 0.331654 0.1 0 0 0.270882 -0.0663797 -0.0195131
156 -17823.6 -46402.2 28578.6 0.11 0.110012 0.331662 0.331681 0.1 0 0 0.274009 -0.0674484 -0.0211632
157 -17926 -46402.2 28476.2 0.11 0.110013 0.331662 0.331682 0.1 0 0 0.278148 -0.0620004 -0.0241448
158 -17998.4 -46402.2 28403.8 0.11 0.109982 0.331662 0.331635 0.1 0 0 0.282242 -0.0613647 -0.0222473
159 -17975.9 -46402.2 28426.3 0.11 0.110025 0.331662 0.331699 0.1 0 0 0.283111 -0.0629759 -0.0238993
160 -18081.1 -46402.2 28321.1 0.11 0.109978 0.331662 0.331629 0.1 0 0 0.285831 -0.0632232 -0.0249957
161 -18166.9 -46402.2 28235.3 0.11 0.109989 0.331662 0.331646 0.1 0 0 0.285712 -0.0644432 -0.0269165
162 -18187.7 -46402.2 28214.4 0.11 0.109981 0.331662 0.331633 0.1 0 0 0.285472 -0.0668014 -0.0280402
163 -18259.2 -46402.2 28143 0.11 0.109971 0.331662 0.331618 0.1 0 0 0.286649 -0.0633773 -0.02568
164 -18195.8 -46402.2 28206.3 0.11 0.110018 0.331662 0.331689 0.1 0 0 0.288059 -0.063852 -0.0254004
165 -18173.8 -46402.2 28228.4 0.11 0.110006 0.331662 0.331672 0.1 0 0 0.284578 -0.0640577 -0.0251284
166 -18149.7 -46402.2 28252.5 0.11 0.109971 0.331662 0.331619 0.1 0 0 0.28832 -0.0668004 -0.0276578
167 -18171.3 -46402.2 28230.9 0.11 0.110001 0.331662 0.331664 0.1 0 0 0.286811 -0.0693481 -0.0292449
168 -18222.4 -46402.2 28179.8 0.11 0.109998 0.331662 0.331659 0.1 0 0 0.286735 -0.0707337 -0.0305872
169 -18243.7 -46402.2 28158.5 0.11 0.110003 0.331662 0.331666 0.1 0 0 0.288299 -0.0732462 -0.0328515
170 -18311 -46402.2 28091.1 0.11 0.11 0.331662 0.331663 0.1 0 0 0.289053 -0.0701738 -0.028286
171 -18198 -46402.2 28204.2 0.11 0.109998 0.331662 0.331659 0.1 0 0 0.290558 -0.0719236 -0.0265209
172 -18223.7 -46402.2 28178.5 0.11 0.109993 0.331662 0.331652 0.1 0 0 0.291813 -0.0749488 -0.0251633
173 -18295.3 -46402.2 28106.9 0.11 0.110008 0.331662 0.331675 0.1 0 0 0.29481 -0.0790151 -0.025269
174 -18243.6 -46402.2 28158.6 0.11 0.11001 0.331662 0.331678 0.1 0 0 0.296577 -0.0755213 -0.0207975
175 -18208.3 -46402.2 28193.9 0.11 0.110011 0.331662 0.331679 0.1 0 0 0.300077 -0.0766626 -0.0166954
176 -17990.3 -46402.2 28411.9 0.11 0.109997 0.331662 0.331658 0.1 0 0 0.297775 -0.0757076 -0.0157459
177 -17930.9 -46402.2 28471.3 0.11 0.10997 0.331662 0.331618 0.1 0 0 0.297077 -0.0743846 -0.0169774
178 -18032.4 -46402.2 28369.8 0.11 0.109989 0.331662 0.331646 0.1 0 0 0.300742 -0.0740521 -0.0167576
179 -18212.9 -46402.2 28189.3 0.11 0.109998 0.331662 0.33166 0.1 0 0 0.300891 -0.0780592 -0.0160317
180 -18106.7 -46402.2 28295.5 0.11 0.110007 0.331662 0.331673 0.1 0 0 0.298956 -0.0792496 -0.0131098
181 -18182.8 -46402.2 28219.4 0.11 0.11 0.331662 0.331663 0.1 0 0 0.299697 -0.0797791 -0.0138714
182 -18328.5 -46402.2 28073.7 0.11 0.110019 0.331662 0.331691 0.1 0 0 0.304257 -0.0795461 -0.0131445
183 -18284.2 -46402.2 28118 0.11 0.109999 0.331662 0.331661 0.1 0 0 0.304154 -0.0823506 -0.00907208
184 -18416.4 -46402.2 27985.8 0.11 0.110027 0.331662 0.331703 0.1 0 0 0.307913 -0.0837921 -0.0112238
185 -18374 -46402.2 28028.1 0.11 0.109993 0.331662 0.331652 0.1 0 0 0.30899 -0.0836184 -0.0124304
186 -18459.2 -46402.2 27943 0.11 0.109986 0.331662 0.331641 0.1 0 0 0.313038 -0.082876 -0.0138106
187 -18359.8 -46402.2 28042.4 0.11 0.109994 0.331662 0.331653 0.1 0 0 0.31118 -0.0845368 -0.0114255
188 -18430.7 -46402.2 27971.5 0.11 0.109992 0.331662 0.33165 0.1 0 0 0.311185 -0.0863486 -0.0138252
189 -18561.9 -46402.2 27840.3 0.11 0.110004 0.331662 0.331668 0.1 0 0 0.313863 -0.0883095 -0.0134593
190 -18708.2 -46402.2 27694 0.11 0.109989 0.331662 0.331646 0.1 0 0 0.315915 -0.088262 -0.0173986
191 -18658 -46402.2 27744.2 0.11 0.109998 0.331662 0.33166 0.1 0 0 0.316143 -0.0880687 -0.0157386
192 -18629.4 -46402.2 27772.8 0.11 0.110002 0.331662 0.331665 0.1 0 0 0.318406 -0.0862432 -0.0118204
193 -18602.5 -46402.2 27799.7 0.11 0.11002 0.331662 0.331693 0.1 0 0 0.321699 -0.0841189 -0.0117149
194 -18651.6 -46402.2 27750.6 0.11 0.109992 0.331662 0.331651 0.1 0 0 0.322119 -0.0878258 -0.0154752
195 -18758.6 -46402.2 27643.6 0.11 0.109992 0.331662 0.33165 0.1 0 0 0.324836 -0.0883586 -0.0160783
196 -18827.1 -46402.2 27575.1 0.11 0.110008 0.331662 0.331674 0.1 0 0 0.328166 -0.0887807 -0.015609
197 -18745.1 -46402.2 27657.1 0.11 0.11 0.331662 0.331663 0.1 0 0 0.327797 -0.0878589 -0.0188835
198 -18797.3 -46402.2 27604.9 0.11 0.110003 0.331662 0.331668 0.1 0 0 0.329945 -0.089504 -0.0191781
199 -18925.3 -46402.2 27476.9 0.11 0.109987 0.331662 0.331643 0.1 0 0 0.333093 -0.0871816 -0.0136098
200 -18872 -46402.2 27530.2 0.11 0.110027 0.331662 0.331703 0.1 0 0 0.334737 -0.0866043 -0.0125992
201 -18854.8 -46402.2 27547.3 0.11 0.110001 0.331662 0.331664 0.1 0 0 0.336909 -0.0897773 -0.0104184
202 -18986.2 -46402.2 27416 0.11 0.110013 0.331662 0.331682 0.1 0 0 0.340019 -0.0927531 -0.00911773
203 -19042.8 -46402.2 27359.4 0.11 0.109994 0.331662 0.331653 0.1 0 0 0.344054 -0.0960269 -0.00780314
204 -19175.8 -46402.2 27226.4 0.11 0.110012 0.331662 0.331681 0.1 0 0 0.346523 -0.0959468 -0.00405416
205 -19300.8 -46402.2 27101.3 0.11 0.109954 0.331662 0.331593 0.1 0 0 0.347783 -0.0950182 -0.00434038
206 -19340.2 -46402.2 27062 0.11 0.110022 0.331662 0.331696 0.1 0 0 0.348012 -0.094825 -0.00246994
207 -19188.8 -46402.2 27213.3 0.11 0.109956 0.331662 0.331596 0.1 0 0 0.348634 -0.0958151 -0.00376074
208 -19304.4 -46402.2 27097.7 0.11 0.109997 0.331662 0.331659 0.1 0 0 0.348556 -0.0944581 -0.00284155
209 -19213 -46402.2 27189.1 0.11 0.109987 0.331662 0.331643 0.1 0 0 0.347329 -0.0951494 4.55861e-05
210 -19315.4 -46402.2 27086.8 0.11 0.110003 0.331662 0.331668 0.1 0 0 0.352039 -0.0942025 0.00135521
211 -19266.7 -46402.2 27135.4 0.11 0.110016 0.331662 0.331686 0.1 0 0 0.352738 -0.0954068 0.0017564
212 -19190.9 -46402.2 27211.3 0.11 0.110002 0.331662 0.331665 0.1 0 0 0.353655 -0.0932561 -0.000842845
213 -19226.1 -46402.2 27176.1 0.11 0.109997 0.331662 0.331658 0.1 0 0 0.354234 -0.0938645 0.00169991
214 -19085.8 -46402.2 27316.4 0.11 0.10999 0.331662 0.331647 0.1 0 0 0.352185 -0.0945818 -3.09716e-05
215 -19206.3 -46402.2 27195.9 0.11 0.110019 0.331662 0.331691 0.1 0 0 0.352317 -0.0949782 0.000203024
