# Iteration Energy MinEnergy Delta temp realtemp dtheta realdtheta MagneticFieldX Y Z MagnetizationX Y Z
1 -1423.25 -46161.9 44738.7 0.06 0.0599935 0.244949 0.244936 0.07 0 0 0.00264821 -0.0120085 -0.000501467
2 -2602.38 -46161.9 43559.6 0.06 0.0599961 0.244949 0.244941 0.07 0 0 0.00526206 -0.0113736 -0.00103792
3 -3659.81 -46161.9 42502.1 0.06 0.0600026 0.244949 0.244954 0.07 0 0 0.00809464 -0.00805838 0.000591177
4 -4552.81 -46161.9 41609.1 0.06 0.0600037 0.244949 0.244956 0.07 0 0 0.01115 -0.00767183 0.00253166
5 -5342.03 -46161.9 40819.9 0.06 0.0599967 0.244949 0.244942 0.07 0 0 0.0118688 -0.00779576 0.00590287
6 -6038.91 -46161.9 40123 0.06 0.0600088 0.244949 0.244967 0.07 0 0 0.0153181 -0.00830374 0.00657053
7 -6768.8 -46161.9 39393.1 0.06 0.0600052 0.244949 0.24496 0.07 0 0 0.0170766 -0.01043 0.00444601
8 -7356.75 -46161.9 38805.2 0.06 0.0600076 0.244949 0.244964 0.07 0 0 0.0169706 -0.0100546 0.00512169
9 -7977.02 -46161.9 38184.9 0.06 0.0599962 0.244949 0.244941 0.07 0 0 0.0195258 -0.00938335 0.00451035
10 -8565.74 -46161.9 37596.2 0.06 0.0600073 0.244949 0.244964 0.07 0 0 0.0219997 -0.00818117 0.00316326
11 -9092.79 -46161.9 37069.1 0.06 0.0600155 0.244949 0.244981 0.07 0 0 0.0242035 -0.00981258 0.00250503
12 -9664.45 -46161.9 36497.5 0.06 0.0599944 0.244949 0.244937 0.07 0 0 0.0263518 -0.0113422 0.00292997
13 -10211.2 -46161.9 35950.7 0.06 0.0599967 0.244949 0.244942 0.07 0 0 0.030236 -0.0115411 0.00509486
14 -10691.6 -46161.9 35470.4 0.06 0.060003 0.244949 0.244955 0.07 0 0 0.0311416 -0.0102216 0.00407043
15 -11218.8 -46161.9 34943.2 0.06 0.0599919 0.244949 0.244932 0.07 0 0 0.0339099 -0.0108936 0.00501349
16 -11760 -46161.9 34402 0.06 0.0600018 0.244949 0.244953 0.07 0 0 0.0358033 -0.0132482 0.00430308
17 -12275.5 -46161.9 33886.4 0.06 0.0600267 0.244949 0.245004 0.07 0 0 0.0373517 -0.0132053 0.00305298
18 -12762.3 -46161.9 33399.6 0.06 0.0600155 0.244949 0.244981 0.07 0 0 0.0392113 -0.0124022 0.000525909
