# Iteration Energy MinEnergy Delta temp realtemp dtheta realdtheta MagneticFieldX Y Z MagnetizationX Y Z
52 -15216.5 -19102.2 3885.75 0 0 0 0 0.06 0 0 0.0548292 -0.0791117 0.00483873
53 -15290.8 -19102.2 3811.4 0 0 0 0 0.06 0 0 0.0562071 -0.0803078 0.00486932
54 -15362.7 -19102.2 3739.5 0 0 0 0 0.06 0 0 0.0575844 -0.0814865 0.00489677
55 -15431.8 -19102.2 3670.42 0 0 0 0 0.06 0 0 0.0589566 -0.0826379 0.00493574
56 -15498.5 -19102.2 3603.75 0 0 0 0 0.06 0 0 0.0603331 -0.0837659 0.00497397
57 -15562.2 -19102.2 3540.06 0 0 0 0 0.06 0 0 0.0617315 -0.0848836 0.00499466
58 -15623.4 -19102.2 3478.85 0 0 0 0 0.06 0 0 0.0631416 -0.0859955 0.00503052
59 -15682.6 -19102.2 3419.62 0 0 0 0 0.06 0 0 0.0645704 -0.0870964 0.00508457
60 -15739.9 -19102.2 3362.37 0 0 0 0 0.06 0 0 0.0659999 -0.0881764 0.00514953
61 -15794.4 -19102.2 3307.87 0 0 0 0 0.06 0 0 0.0674034 -0.0892479 0.00523409
62 -15846.8 -19102.2 3255.48 0 0 0 0 0.06 0 0 0.0688052 -0.0902985 0.0053362
63 -15897.2 -19102.2 3205.06 0 0 0 0 0.06 0 0 0.0702186 -0.0913472 0.00545732
64 -15945.7 -19102.2 3156.5 0 0 0 0 0.06 0 0 0.0716462 -0.0923942 0.0056001
65 -15992.5 -19102.2 3109.77 0 0 0 0 0.06 0 0 0.0730737 -0.0934298 0.00575646
66 -16037 -19102.2 3065.25 0 0 0 0 0.06 0 0 0.0745007 -0.0944383 0.00594196
67 -16080.4 -19102.2 3021.88 0 0 0 0 0.06 0 0 0.0759324 -0.0954409 0.00613738
68 -16122.6 -19102.2 2979.6 0 0 0 0 0.06 0 0 0.0773717 -0.0964366 0.00634285
69 -16163.9 -19102.2 2938.35 0 0 0 0 0.06 0 0 0.078818 -0.097426 0.00655857
70 -16204.1 -19102.2 2898.14 0 0 0 0 0.06 0 0 0.080265 -0.0984116 0.00677856
71 -16243.4 -19102.2 2858.83 0 0 0 0 0.06 0 0 0.0817196 -0.0993948 0.00700497
72 -16281.9 -19102.2 2820.34 0 0 0 0 0.06 0 0 0.0831783 -0.100375 0.0072382
73 -16319.6 -19102.2 2782.64 0 0 0 0 0.06 0 0 0.0846344 -0.101352 0.00747682
74 -16356.2 -19102.2 2746.09 0 0 0 0 0.06 0 0 0.0860945 -0.102317 0.00773168
75 -16391.9 -19102.2 2710.34 0 0 0 0 0.06 0 0 0.0875556 -0.103279 0.00799958
76 -16426.7 -19102.2 2675.5 0 0 0 0 0.06 0 0 0.0890144 -0.104238 0.00828425
77 -16460.9 -19102.2 2641.36 0 0 0 0 0.06 0 0 0.0904732 -0.105194 0.00857647
78 -16494.3 -19102.2 2607.92 0 0 0 0 0.06 0 0 0.0919302 -0.10615 0.0088746
79 -16526.9 -19102.2 2575.39 0 0 0 0 0.06 0 0 0.093386 -0.107106 0.00917674
80 -16558.6 -19102.2 2543.65 0 0 0 0 0.06 0 0 0.0948376 -0.108056 0.0094902
81 -16589.7 -19102.2 2512.53 0 0 0 0 0.06 0 0 0.096288 -0.109003 0.00980906
82 -16620.2 -19102.2 2482.08 0 0 0 0 0.06 0 0 0.0977397 -0.109951 0.0101337
83 -16649.8 -19102.2 2452.4 0 0 0 0 0.06 0 0 0.0991957 -0.110905 0.0104652
84 -16679 -19102.2 2423.25 0 0 0 0 0.06 0 0 0.100651 -0.111858 0.0108004
85 -16707.6 -19102.2 2394.68 0 0 0 0 0.06 0 0 0.102106 -0.112809 0.0111388
86 -16735.5 -19102.2 2366.79 0 0 0 0 0.06 0 0 0.103563 -0.113766 0.0114773
87 -16762.7 -19102.2 2339.57 0 0 0 0 0.06 0 0 0.105023 -0.114724 0.0118195
88 -16789.3 -19102.2 2312.97 0 0 0 0 0.06 0 0 0.106483 -0.115681 0.0121662
89 -16815.2 -19102.2 2287 0 0 0 0 0.06 0 0 0.10794 -0.116632 0.0125171
90 -16840.8 -19102.2 2261.49 0 0 0 0 0.06 0 0 0.109397 -0.117582 0.0128687
91 -16865.7 -19102.2 2236.5 0 0 0 0 0.06 0 0 0.110854 -0.11853 0.0132204
92 -16890.1 -19102.2 2212.1 0 0 0 0 0.06 0 0 0.112311 -0.119474 0.0135779
93 -16914 -19102.2 2188.25 0 0 0 0 0.06 0 0 0.113771 -0.120416 0.0139348
94 -16937.4 -19102.2 2164.87 0 0 0 0 0.06 0 0 0.115234 -0.121356 0.0142911
95 -16960.2 -19102.2 2142.09 0 0 0 0 0.06 0 0 0.116701 -0.122291 0.0146527
96 -16982.5 -19102.2 2119.77 0 0 0 0 0.06 0 0 0.118169 -0.123224 0.0150128
97 -17004.4 -19102.2 2097.84 0 0 0 0 0.06 0 0 0.11964 -0.124153 0.0153712
98 -17025.9 -19102.2 2076.32 0 0 0 0 0.06 0 0 0.121113 -0.125079 0.0157275
99 -17047.1 -19102.2 2055.18 0 0 0 0 0.06 0 0 0.122588 -0.126001 0.0160815
100 -17067.8 -19102.2 2034.42 0 0 0 0 0.06 0 0 0.124066 -0.126919 0.016433
101 -17088.2 -19102.2 2014.02 0 0 0 0 0.06 0 0 0.125546 -0.127833 0.0167818
102 -17108.3 -19102.2 1993.95 0 0 0 0 0.06 0 0 0.127029 -0.128743 0.017128
103 -17127.8 -19102.2 1974.47 0 0 0 0 0.06 0 0 0.128508 -0.129638 0.0174687
104 -17146.9 -19102.2 1955.31 0 0 0 0 0.06 0 0 0.12999 -0.130528 0.0178065
105 -17165.7 -19102.2 1936.5 0 0 0 0 0.06 0 0 0.131474 -0.131412 0.0181413
106 -17184.2 -19102.2 1918 0 0 0 0 0.06 0 0 0.132961 -0.13229 0.0184733
107 -17202.5 -19102.2 1899.79 0 0 0 0 0.06 0 0 0.134451 -0.133161 0.0188024
108 -17220.4 -19102.2 1881.88 0 0 0 0 0.06 0 0 0.135945 -0.134025 0.01913
109 -17237.9 -19102.2 1864.33 0 0 0 0 0.06 0 0 0.137443 -0.134881 0.0194562
110 -17255.2 -19102.2 1847.04 0 0 0 0 0.06 0 0 0.138945 -0.135729 0.0197787
111 -17272 -19102.2 1830.27 0 0 0 0 0.06 0 0 0.140451 -0.136567 0.0200875
112 -17288.4 -19102.2 1813.8 0 0 0 0 0.06 0 0 0.141961 -0.137398 0.0203935
113 -17304.7 -19102.2 1797.58 0 0 0 0 0.06 0 0 0.143475 -0.138221 0.0206969
114 -17320.5 -19102.2 1781.76 0 0 0 0 0.06 0 0 0.144995 -0.13904 0.0209947
115 -17336 -19102.2 1766.22 0 0 0 0 0.06 0 0 0.14652 -0.139853 0.0212884
116 -17351.3 -19102.2 1750.94 0 0 0 0 0.06 0 0 0.148049 -0.140659 0.0215795
117 -17366.3 -19102.2 1735.91 0 0 0 0 0.06 0 0 0.149582 -0.141458 0.0218683
118 -17381.1 -19102.2 1721.15 0 0 0 0 0.06 0 0 0.151119 -0.142249 0.0221549
119 -17395.7 -19102.2 1706.59 0 0 0 0 0.06 0 0 0.15266 -0.143031 0.0224396
120 -17410 -19102.2 1692.29 0 0 0 0 0.06 0 0 0.154205 -0.143806 0.0227226
121 -17424.1 -19102.2 1678.18 0 0 0 0 0.06 0 0 0.155754 -0.144573 0.0230041
122 -17437.9 -19102.2 1664.3 0 0 0 0 0.06 0 0 0.157306 -0.145332 0.0232843
123 -17451.6 -19102.2 1650.69 0 0 0 0 0.06 0 0 0.158863 -0.146082 0.0235634
124 -17465 -19102.2 1637.23 0 0 0 0 0.06 0 0 0.160423 -0.146824 0.0238416
125 -17478.2 -19102.2 1624 0 0 0 0 0.06 0 0 0.161986 -0.147557 0.0241191
126 -17491.3 -19102.2 1610.92 0 0 0 0 0.06 0 0 0.163553 -0.148282 0.024396
127 -17504.2 -19102.2 1598.05 0 0 0 0 0.06 0 0 0.165122 -0.148998 0.0246725
128 -17516.8 -19102.2 1585.41 0 0 0 0 0.06 0 0 0.166695 -0.149705 0.0249487
129 -17529.3 -19102.2 1572.92 0 0 0 0 0.06 0 0 0.168271 -0.150403 0.0252248
130 -17541.6 -19102.2 1560.62 0 0 0 0 0.06 0 0 0.169849 -0.151093 0.0255008
131 -17553.7 -19102.2 1548.5 0 0 0 0 0.06 0 0 0.17143 -0.151773 0.0257768
132 -17565.7 -19102.2 1536.51 0 0 0 0 0.06 0 0 0.173013 -0.152445 0.0260528
133 -17577.5 -19102.2 1524.71 0 0 0 0 0.06 0 0 0.174598 -0.153108 0.026329
134 -17589.2 -19102.2 1513.08 0 0 0 0 0.06 0 0 0.176185 -0.153761 0.0266053
135 -17600.6 -19102.2 1501.68 0 0 0 0 0.06 0 0 0.177773 -0.154406 0.0268817
136 -17611.8 -19102.2 1490.4 0 0 0 0 0.06 0 0 0.179364 -0.155042 0.0271583
137 -17622.9 -19102.2 1479.32 0 0 0 0 0.06 0 0 0.180955 -0.155668 0.027435
138 -17633.9 -19102.2 1468.34 0 0 0 0 0.06 0 0 0.182549 -0.156286 0.0277118
139 -17644.7 -19102.2 1457.59 0 0 0 0 0.06 0 0 0.184143 -0.156895 0.0279888
140 -17655.3 -19102.2 1446.97 0 0 0 0 0.06 0 0 0.185739 -0.157494 0.0282659
141 -17665.7 -19102.2 1436.55 0 0 0 0 0.06 0 0 0.187335 -0.158085 0.0285429
142 -17676 -19102.2 1426.26 0 0 0 0 0.06 0 0 0.188933 -0.158668 0.0288198
143 -17686.1 -19102.2 1416.12 0 0 0 0 0.06 0 0 0.190531 -0.159241 0.0290965
144 -17696.1 -19102.2 1406.18 0 0 0 0 0.06 0 0 0.19213 -0.159806 0.0293729
145 -17705.9 -19102.2 1396.33 0 0 0 0 0.06 0 0 0.19373 -0.160363 0.0296488
146 -17715.6 -19102.2 1386.67 0 0 0 0 0.06 0 0 0.19533 -0.160911 0.0299243
147 -17725.1 -19102.2 1377.19 0 0 0 0 0.06 0 0 0.196931 -0.161451 0.0301991
148 -17734.4 -19102.2 1367.88 0 0 0 0 0.06 0 0 0.198532 -0.161983 0.0304732
149 -17743.6 -19102.2 1358.66 0 0 0 0 0.06 0 0 0.200134 -0.162507 0.0307465
150 -17752.6 -19102.2 1349.62 0 0 0 0 0.06 0 0 0.201737 -0.163023 0.0310188
151 -17761.5 -19102.2 1340.71 0 0 0 0 0.06 0 0 0.203339 -0.163531 0.0312901
152 -17770.3 -19102.2 1331.96 0 0 0 0 0.06 0 0 0.204942 -0.164032 0.0315602
153 -17778.9 -19102.2 1323.35 0 0 0 0 0.06 0 0 0.206546 -0.164525 0.0318291
154 -17787.4 -19102.2 1314.87 0 0 0 0 0.06 0 0 0.20815 -0.165011 0.0320966
155 -17795.7 -19102.2 1306.55 0 0 0 0 0.06 0 0 0.209754 -0.165489 0.0323628
156 -17803.9 -19102.2 1298.36 0 0 0 0 0.06 0 0 0.211359 -0.16596 0.0326274
157 -17811.9 -19102.2 1290.3 0 0 0 0 0.06 0 0 0.212965 -0.166424 0.0328905
158 -17819.9 -19102.2 1282.37 0 0 0 0 0.06 0 0 0.21457 -0.166881 0.033152
159 -17827.7 -19102.2 1274.55 0 0 0 0 0.06 0 0 0.216177 -0.167331 0.0334119
160 -17835.3 -19102.2 1266.9 0 0 0 0 0.06 0 0 0.217784 -0.167775 0.0336701
161 -17842.9 -19102.2 1259.31 0 0 0 0 0.06 0 0 0.219392 -0.168211 0.0339265
162 -17850.4 -19102.2 1251.87 0 0 0 0 0.06 0 0 0.221 -0.168641 0.0341812
163 -17857.7 -19102.2 1244.57 0 0 0 0 0.06 0 0 0.222609 -0.169064 0.0344341
164 -17864.9 -19102.2 1237.34 0 0 0 0 0.06 0 0 0.224219 -0.169481 0.0346852
165 -17872 -19102.2 1230.22 0 0 0 0 0.06 0 0 0.22583 -0.169891 0.0349346
166 -17879 -19102.2 1223.25 0 0 0 0 0.06 0 0 0.227442 -0.170296 0.0351821
167 -17885.9 -19102.2 1216.36 0 0 0 0 0.06 0 0 0.229054 -0.170693 0.0354279
168 -17892.7 -19102.2 1209.58 0 0 0 0 0.06 0 0 0.230668 -0.171085 0.0356719
169 -17899.3 -19102.2 1202.9 0 0 0 0 0.06 0 0 0.232282 -0.171471 0.0359142
170 -17905.9 -19102.2 1196.33 0 0 0 0 0.06 0 0 0.233897 -0.17185 0.0361547
171 -17912.4 -19102.2 1189.81 0 0 0 0 0.06 0 0 0.235514 -0.172224 0.0363936
172 -17918.8 -19102.2 1183.42 0 0 0 0 0.06 0 0 0.237132 -0.172592 0.0366307
173 -17925.1 -19102.2 1177.12 0 0 0 0 0.06 0 0 0.23875 -0.172954 0.0368662
174 -17931.4 -19102.2 1170.87 0 0 0 0 0.06 0 0 0.24037 -0.173311 0.0371001
175 -17937.5 -19102.2 1164.73 0 0 0 0 0.06 0 0 0.241991 -0.173662 0.0373324
176 -17943.6 -19102.2 1158.69 0 0 0 0 0.06 0 0 0.243614 -0.174007 0.0375631
177 -17949.6 -19102.2 1152.69 0 0 0 0 0.06 0 0 0.245237 -0.174348 0.0377924
178 -17955.5 -19102.2 1146.75 0 0 0 0 0.06 0 0 0.246862 -0.174682 0.0380201
179 -17961.4 -19102.2 1140.88 0 0 0 0 0.06 0 0 0.248489 -0.175012 0.0382464
180 -17967.1 -19102.2 1135.16 0 0 0 0 0.06 0 0 0.250116 -0.175336 0.0384713
181 -17972.8 -19102.2 1129.43 0 0 0 0 0.06 0 0 0.251745 -0.175655 0.0386948
182 -17978.5 -19102.2 1123.77 0 0 0 0 0.06 0 0 0.253376 -0.17597 0.0389169
183 -17984.1 -19102.2 1118.18 0 0 0 0 0.06 0 0 0.255008 -0.176279 0.0391377
184 -17989.6 -19102.2 1112.66 0 0 0 0 0.06 0 0 0.256641 -0.176583 0.0393573
185 -17995.1 -19102.2 1107.19 0 0 0 0 0.06 0 0 0.258276 -0.176882 0.0395756
186 -18000.4 -19102.2 1101.8 0 0 0 0 0.06 0 0 0.259913 -0.177177 0.0397927
187 -18005.8 -19102.2 1096.46 0 0 0 0 0.06 0 0 0.261551 -0.177467 0.0400085
188 -18011.1 -19102.2 1091.11 0 0 0 0 0.06 0 0 0.263191 -0.177752 0.0402232
189 -18016.4 -19102.2 1085.85 0 0 0 0 0.06 0 0 0.264832 -0.178032 0.0404368
190 -18021.6 -19102.2 1080.63 0 0 0 0 0.06 0 0 0.266475 -0.178308 0.0406493
191 -18026.8 -19102.2 1075.46 0 0 0 0 0.06 0 0 0.268119 -0.17858 0.0408607
192 -18031.9 -19102.2 1070.34 0 0 0 0 0.06 0 0 0.269765 -0.178847 0.041071
193 -18037 -19102.2 1065.22 0 0 0 0 0.06 0 0 0.271413 -0.179109 0.0412803
194 -18042.1 -19102.2 1060.19 0 0 0 0 0.06 0 0 0.273063 -0.179367 0.0414885
195 -18047.1 -19102.2 1055.15 0 0 0 0 0.06 0 0 0.274714 -0.179621 0.0416957
196 -18052.1 -19102.2 1050.17 0 0 0 0 0.06 0 0 0.276367 -0.179871 0.041902
197 -18057 -19102.2 1045.21 0 0 0 0 0.06 0 0 0.278021 -0.180116 0.0421073
198 -18061.9 -19102.2 1040.31 0 0 0 0 0.06 0 0 0.279678 -0.180357 0.0423116
199 -18066.8 -19102.2 1035.46 0 0 0 0 0.06 0 0 0.281336 -0.180594 0.042515
200 -18071.7 -19102.2 1030.59 0 0 0 0 0.06 0 0 0.282996 -0.180827 0.0427175
201 -18076.5 -19102.2 1025.77 0 0 0 0 0.06 0 0 0.284657 -0.181056 0.042919
202 -18081.3 -19102.2 1020.97 0 0 0 0 0.06 0 0 0.286321 -0.18128 0.0431196
203 -18086 -19102.2 1016.2 0 0 0 0 0.06 0 0 0.287986 -0.181501 0.0433193
204 -18090.8 -19102.2 1011.43 0 0 0 0 0.06 0 0 0.289653 -0.181717 0.0435182
205 -18095.6 -19102.2 1006.69 0 0 0 0 0.06 0 0 0.291321 -0.18193 0.0437161
206 -18100.2 -19102.2 1002.06 0 0 0 0 0.06 0 0 0.292989 -0.182136 0.0439139
207 -18104.7 -19102.2 997.584 0 0 0 0 0.06 0 0 0.294654 -0.182334 0.0441122
208 -18109.1 -19102.2 993.15 0 0 0 0 0.06 0 0 0.296319 -0.182527 0.0443097
209 -18113.5 -19102.2 988.791 0 0 0 0 0.06 0 0 0.297985 -0.182715 0.0445064
210 -18117.8 -19102.2 984.416 0 0 0 0 0.06 0 0 0.299652 -0.182899 0.0447024
211 -18122.1 -19102.2 980.131 0 0 0 0 0.06 0 0 0.301319 -0.183079 0.0448976
212 -18126.4 -19102.2 975.848 0 0 0 0 0.06 0 0 0.302988 -0.183255 0.0450921
213 -18130.6 -19102.2 971.619 0 0 0 0 0.06 0 0 0.304657 -0.183426 0.0452858
214 -18134.9 -19102.2 967.379 0 0 0 0 0.06 0 0 0.306327 -0.183593 0.0454786
215 -18139 -19102.2 963.213 0 0 0 0 0.06 0 0 0.307997 -0.183757 0.0456707
216 -18143.2 -19102.2 959.066 0 0 0 0 0.06 0 0 0.309669 -0.183916 0.045862
217 -18147.3 -19102.2 954.982 0 0 0 0 0.06 0 0 0.311341 -0.184071 0.0460526
218 -18151.3 -19102.2 950.916 0 0 0 0 0.06 0 0 0.313014 -0.184222 0.0462423
219 -18155.4 -19102.2 946.848 0 0 0 0 0.06 0 0 0.314688 -0.184369 0.0464312
220 -18159.4 -19102.2 942.83 0 0 0 0 0.06 0 0 0.316362 -0.184512 0.0466193
221 -18163.4 -19102.2 938.838 0 0 0 0 0.06 0 0 0.318038 -0.184652 0.0468066
222 -18167.4 -19102.2 934.84 0 0 0 0 0.06 0 0 0.319714 -0.184788 0.0469931
223 -18171.3 -19102.2 930.928 0 0 0 0 0.06 0 0 0.321391 -0.18492 0.0471788
224 -18175.2 -19102.2 927.045 0 0 0 0 0.06 0 0 0.323069 -0.185048 0.0473637
225 -18179.1 -19102.2 923.115 0 0 0 0 0.06 0 0 0.324748 -0.185172 0.0475478
226 -18183 -19102.2 919.268 0 0 0 0 0.06 0 0 0.326427 -0.185293 0.0477312
227 -18186.8 -19102.2 915.465 0 0 0 0 0.06 0 0 0.328108 -0.185411 0.0479137
228 -18190.6 -19102.2 911.623 0 0 0 0 0.06 0 0 0.329789 -0.185524 0.0480955
229 -18194.4 -19102.2 907.797 0 0 0 0 0.06 0 0 0.331472 -0.185635 0.0482765
230 -18198.2 -19102.2 904.014 0 0 0 0 0.06 0 0 0.333155 -0.185741 0.0484568
231 -18202 -19102.2 900.26 0 0 0 0 0.06 0 0 0.33484 -0.185845 0.0486363
232 -18205.7 -19102.2 896.525 0 0 0 0 0.06 0 0 0.336525 -0.185944 0.0488151
233 -18209.5 -19102.2 892.75 0 0 0 0 0.06 0 0 0.338211 -0.186041 0.0489932
234 -18213.2 -19102.2 889.07 0 0 0 0 0.06 0 0 0.339899 -0.186134 0.0491706
235 -18216.9 -19102.2 885.322 0 0 0 0 0.06 0 0 0.341587 -0.186223 0.0493473
236 -18220.6 -19102.2 881.66 0 0 0 0 0.06 0 0 0.343277 -0.18631 0.0495233
237 -18224.3 -19102.2 877.973 0 0 0 0 0.06 0 0 0.344968 -0.186393 0.0496987
238 -18227.9 -19102.2 874.314 0 0 0 0 0.06 0 0 0.346659 -0.186473 0.0498734
239 -18231.6 -19102.2 870.631 0 0 0 0 0.06 0 0 0.348352 -0.186549 0.0500475
240 -18235.2 -19102.2 866.996 0 0 0 0 0.06 0 0 0.350046 -0.186622 0.050221
241 -18238.9 -19102.2 863.32 0 0 0 0 0.06 0 0 0.351741 -0.186693 0.0503939
242 -18242.5 -19102.2 859.695 0 0 0 0 0.06 0 0 0.353437 -0.186759 0.0505663
243 -18246.2 -19102.2 856.064 0 0 0 0 0.06 0 0 0.355134 -0.186823 0.050738
244 -18249.8 -19102.2 852.441 0 0 0 0 0.06 0 0 0.356832 -0.186884 0.0509092
245 -18253.5 -19102.2 848.777 0 0 0 0 0.06 0 0 0.358532 -0.186942 0.0510798
246 -18257 -19102.2 845.199 0 0 0 0 0.06 0 0 0.360232 -0.186996 0.0512499
247 -18260.7 -19102.2 841.557 0 0 0 0 0.06 0 0 0.361932 -0.187048 0.0514194
248 -18264.3 -19102.2 837.943 0 0 0 0 0.06 0 0 0.363634 -0.187096 0.0515884
249 -18267.9 -19102.2 834.312 0 0 0 0 0.06 0 0 0.365337 -0.187142 0.0517568
250 -18271.5 -19102.2 830.713 0 0 0 0 0.06 0 0 0.36704 -0.187184 0.0519247
251 -18275.1 -19102.2 827.121 0 0 0 0 0.06 0 0 0.368743 -0.187224 0.052092
252 -18278.7 -19102.2 823.502 0 0 0 0 0.06 0 0 0.370447 -0.187261 0.0522587
253 -18282.3 -19102.2 819.959 0 0 0 0 0.06 0 0 0.372152 -0.187295 0.0524248
254 -18285.9 -19102.2 816.369 0 0 0 0 0.06 0 0 0.373857 -0.187326 0.0525903
255 -18289.5 -19102.2 812.768 0 0 0 0 0.06 0 0 0.375561 -0.187355 0.0527552
256 -18293 -19102.2 809.195 0 0 0 0 0.06 0 0 0.377266 -0.187381 0.0529193
257 -18296.6 -19102.2 805.627 0 0 0 0 0.06 0 0 0.378971 -0.187404 0.0530828
258 -18300.2 -19102.2 802.08 0 0 0 0 0.06 0 0 0.380675 -0.187425 0.0532456
259 -18303.7 -19102.2 798.557 0 0 0 0 0.06 0 0 0.382379 -0.187443 0.0534075
260 -18307.2 -19102.2 795.035 0 0 0 0 0.06 0 0 0.384083 -0.187459 0.0535687
261 -18310.7 -19102.2 791.521 0 0 0 0 0.06 0 0 0.385785 -0.187472 0.053729
262 -18314.3 -19102.2 787.986 0 0 0 0 0.06 0 0 0.387487 -0.187483 0.0538884
263 -18317.7 -19102.2 784.525 0 0 0 0 0.06 0 0 0.389188 -0.187492 0.0540468
264 -18321.2 -19102.2 781.08 0 0 0 0 0.06 0 0 0.390888 -0.187498 0.0542043
265 -18324.6 -19102.2 777.635 0 0 0 0 0.06 0 0 0.392586 -0.187502 0.0543608
266 -18328 -19102.2 774.219 0 0 0 0 0.06 0 0 0.394283 -0.187504 0.0545162
