# Iteration Energy MinEnergy Delta temp realtemp dtheta realdtheta MagneticFieldX Y Z MagnetizationX Y Z
76 -37496.9 -46003.6 8506.71 0.01 0.00999979 0.1 0.0999989 0.05 0 0 0.142192 -0.148677 -0.0126255
77 -37593.1 -46003.6 8410.49 0.01 0.00999833 0.1 0.0999917 0.05 0 0 0.144088 -0.150952 -0.0128097
78 -37675.8 -46003.6 8327.81 0.01 0.010001 0.1 0.100005 0.05 0 0 0.146162 -0.151882 -0.0127705
79 -37762.5 -46003.6 8241.14 0.01 0.00999844 0.1 0.0999922 0.05 0 0 0.148228 -0.152554 -0.0138241
80 -37814.6 -46003.6 8188.97 0.01 0.010005 0.1 0.100025 0.05 0 0 0.149307 -0.153098 -0.014927
81 -37899.2 -46003.6 8104.47 0.01 0.0100018 0.1 0.100009 0.05 0 0 0.150841 -0.154548 -0.0161584
82 -37974.7 -46003.6 8028.96 0.01 0.00999907 0.1 0.0999954 0.05 0 0 0.153351 -0.156266 -0.0167101
83 -38048.4 -46003.6 7955.25 0.01 0.00999943 0.1 0.0999971 0.05 0 0 0.153498 -0.158196 -0.0176275
84 -38134.3 -46003.6 7869.33 0.01 0.0100006 0.1 0.100003 0.05 0 0 0.155919 -0.160337 -0.0164085
85 -38193.1 -46003.6 7810.54 0.01 0.00999716 0.1 0.0999858 0.05 0 0 0.156884 -0.161908 -0.0162227
86 -38256.5 -46003.6 7747.14 0.01 0.0100006 0.1 0.100003 0.05 0 0 0.158837 -0.16345 -0.0163866
87 -38338 -46003.6 7665.63 0.01 0.0099999 0.1 0.0999995 0.05 0 0 0.160065 -0.164041 -0.0167427
88 -38415.5 -46003.6 7588.07 0.01 0.0100071 0.1 0.100036 0.05 0 0 0.162199 -0.165264 -0.0183577
89 -38481.7 -46003.6 7521.94 0.01 0.0100097 0.1 0.100049 0.05 0 0 0.163648 -0.167164 -0.018881
90 -38549.1 -46003.6 7454.48 0.01 0.0100025 0.1 0.100013 0.05 0 0 0.165715 -0.168183 -0.0191059
91 -38614.1 -46003.6 7389.48 0.01 0.0099974 0.1 0.099987 0.05 0 0 0.166683 -0.169933 -0.0192171
92 -38670.1 -46003.6 7333.57 0.01 0.0100035 0.1 0.100018 0.05 0 0 0.16777 -0.172025 -0.0195826
93 -38728.4 -46003.6 7275.23 0.01 0.0100061 0.1 0.10003 0.05 0 0 0.169729 -0.172435 -0.0187076
94 -38785.2 -46003.6 7218.41 0.01 0.010003 0.1 0.100015 0.05 0 0 0.171351 -0.174604 -0.0188262
95 -38832.1 -46003.6 7171.52 0.01 0.00999702 0.1 0.0999851 0.05 0 0 0.173472 -0.175176 -0.0189766
96 -38885.7 -46003.6 7117.96 0.01 0.0100047 0.1 0.100023 0.05 0 0 0.175955 -0.176156 -0.0187452
97 -38933.8 -46003.6 7069.8 0.01 0.00999614 0.1 0.0999807 0.05 0 0 0.178048 -0.176936 -0.0194255
98 -38966.3 -46003.6 7037.33 0.01 0.00999305 0.1 0.0999653 0.05 0 0 0.179217 -0.178402 -0.0196173
99 -39023.1 -46003.6 6980.51 0.01 0.0100036 0.1 0.100018 0.05 0 0 0.180273 -0.17866 -0.0194443
100 -39078.2 -46003.6 6925.43 0.01 0.0100005 0.1 0.100003 0.05 0 0 0.18025 -0.178983 -0.0188057
101 -39114.1 -46003.6 6889.55 0.01 0.00999788 0.1 0.0999894 0.05 0 0 0.181648 -0.179528 -0.0195052
102 -39160.5 -46003.6 6843.14 0.01 0.0100045 0.1 0.100023 0.05 0 0 0.18326 -0.179949 -0.0194841
103 -39213.5 -46003.6 6790.1 0.01 0.0100034 0.1 0.100017 0.05 0 0 0.185282 -0.180784 -0.0193424
104 -39260.2 -46003.6 6743.43 0.01 0.00999004 0.1 0.0999502 0.05 0 0 0.186062 -0.180136 -0.020494
105 -39314.6 -46003.6 6689.01 0.01 0.0100078 0.1 0.100039 0.05 0 0 0.186124 -0.180309 -0.0211978
106 -39347.1 -46003.6 6656.48 0.01 0.0100021 0.1 0.100011 0.05 0 0 0.188013 -0.180777 -0.0199089
107 -39402.7 -46003.6 6600.93 0.01 0.00999922 0.1 0.0999961 0.05 0 0 0.18986 -0.182438 -0.0193041
108 -39436.9 -46003.6 6566.68 0.01 0.00999815 0.1 0.0999907 0.05 0 0 0.190456 -0.183525 -0.0202986
109 -39489.6 -46003.6 6514 0.01 0.0100007 0.1 0.100004 0.05 0 0 0.191555 -0.184177 -0.0212718
110 -39548 -46003.6 6455.65 0.01 0.0100022 0.1 0.100011 0.05 0 0 0.193375 -0.184768 -0.0223132
111 -39585.5 -46003.6 6418.08 0.01 0.00999447 0.1 0.0999723 0.05 0 0 0.194105 -0.185656 -0.0225664
112 -39628.1 -46003.6 6375.5 0.01 0.0100041 0.1 0.100021 0.05 0 0 0.194806 -0.186922 -0.0227566
113 -39675.7 -46003.6 6327.93 0.01 0.00998685 0.1 0.0999342 0.05 0 0 0.196313 -0.187639 -0.0230674
114 -39696.4 -46003.6 6307.23 0.01 0.0100036 0.1 0.100018 0.05 0 0 0.198436 -0.188395 -0.0237317
115 -39744.6 -46003.6 6259.01 0.01 0.0100027 0.1 0.100014 0.05 0 0 0.200286 -0.18997 -0.0237209
116 -39779 -46003.6 6224.62 0.01 0.0100053 0.1 0.100026 0.05 0 0 0.202336 -0.190781 -0.0236106
117 -39827.5 -46003.6 6176.16 0.01 0.0100029 0.1 0.100015 0.05 0 0 0.20356 -0.1925 -0.0234424
118 -39872.1 -46003.6 6131.56 0.01 0.0100033 0.1 0.100016 0.05 0 0 0.204842 -0.193256 -0.0238201
119 -39900.4 -46003.6 6103.27 0.01 0.0100021 0.1 0.10001 0.05 0 0 0.207045 -0.193468 -0.0231478
120 -39963.2 -46003.6 6040.39 0.01 0.0100008 0.1 0.100004 0.05 0 0 0.208431 -0.195277 -0.0235593
121 -39999 -46003.6 6004.6 0.01 0.00999901 0.1 0.099995 0.05 0 0 0.209775 -0.195999 -0.0234757
122 -40028.2 -46003.6 5975.38 0.01 0.00999641 0.1 0.0999821 0.05 0 0 0.211055 -0.197338 -0.024247
123 -40070.5 -46003.6 5933.12 0.01 0.0100025 0.1 0.100013 0.05 0 0 0.21184 -0.197603 -0.0240409
124 -40117.5 -46003.6 5886.15 0.01 0.0100017 0.1 0.100009 0.05 0 0 0.212713 -0.197657 -0.0223213
125 -40131.4 -46003.6 5872.2 0.01 0.00999412 0.1 0.0999706 0.05 0 0 0.214251 -0.199177 -0.0232551
126 -40166 -46003.6 5837.6 0.01 0.00999909 0.1 0.0999954 0.05 0 0 0.215803 -0.200419 -0.0230996
127 -40190.2 -46003.6 5813.41 0.01 0.00999933 0.1 0.0999967 0.05 0 0 0.217288 -0.201112 -0.0237356
128 -40221.1 -46003.6 5782.52 0.01 0.0100041 0.1 0.10002 0.05 0 0 0.21793 -0.201781 -0.0241595
129 -40244.5 -46003.6 5759.16 0.01 0.0100064 0.1 0.100032 0.05 0 0 0.21892 -0.20276 -0.0244354
130 -40265.4 -46003.6 5738.27 0.01 0.00999129 0.1 0.0999564 0.05 0 0 0.2199 -0.203438 -0.0238395
131 -40294.6 -46003.6 5708.97 0.01 0.00999386 0.1 0.0999693 0.05 0 0 0.221159 -0.204268 -0.0243576
132 -40320.9 -46003.6 5682.75 0.01 0.00999917 0.1 0.0999958 0.05 0 0 0.222191 -0.205673 -0.024954
133 -40356.5 -46003.6 5647.16 0.01 0.0100021 0.1 0.100011 0.05 0 0 0.224623 -0.207522 -0.0248294
134 -40377.3 -46003.6 5626.32 0.01 0.0099969 0.1 0.0999845 0.05 0 0 0.225082 -0.20853 -0.0245454
135 -40421.5 -46003.6 5582.12 0.01 0.00999967 0.1 0.0999983 0.05 0 0 0.226617 -0.209898 -0.0255635
136 -40458.7 -46003.6 5544.9 0.01 0.00999936 0.1 0.0999968 0.05 0 0 0.228133 -0.210527 -0.027551
137 -40476.2 -46003.6 5527.45 0.01 0.0100046 0.1 0.100023 0.05 0 0 0.229272 -0.211947 -0.0266853
138 -40490 -46003.6 5513.63 0.01 0.0100073 0.1 0.100037 0.05 0 0 0.230585 -0.211776 -0.0269961
139 -40539.6 -46003.6 5464.05 0.01 0.00999582 0.1 0.0999791 0.05 0 0 0.233032 -0.212337 -0.0282794
140 -40562.6 -46003.6 5440.98 0.01 0.0100004 0.1 0.100002 0.05 0 0 0.234792 -0.212689 -0.0276666
141 -40569.3 -46003.6 5434.36 0.01 0.0100016 0.1 0.100008 0.05 0 0 0.234926 -0.213346 -0.0288843
142 -40587.4 -46003.6 5416.22 0.01 0.0100064 0.1 0.100032 0.05 0 0 0.236092 -0.213114 -0.0290275
143 -40615.2 -46003.6 5388.38 0.01 0.00999738 0.1 0.0999869 0.05 0 0 0.236855 -0.215772 -0.029498
144 -40635.6 -46003.6 5368 0.01 0.0099982 0.1 0.099991 0.05 0 0 0.23799 -0.216242 -0.0298936
145 -40667.7 -46003.6 5335.88 0.01 0.0100018 0.1 0.100009 0.05 0 0 0.238818 -0.217636 -0.0301674
146 -40693.9 -46003.6 5309.76 0.01 0.0100015 0.1 0.100007 0.05 0 0 0.239761 -0.218288 -0.0308069
147 -40753.6 -46003.6 5249.98 0.01 0.0099995 0.1 0.0999975 0.05 0 0 0.242389 -0.219195 -0.0307249
148 -40768 -46003.6 5235.66 0.01 0.00999552 0.1 0.0999776 0.05 0 0 0.243898 -0.218812 -0.0307213
149 -40774.9 -46003.6 5228.76 0.01 0.0099959 0.1 0.0999795 0.05 0 0 0.24521 -0.219478 -0.0315536
150 -40783.8 -46003.6 5219.83 0.01 0.0100062 0.1 0.100031 0.05 0 0 0.24633 -0.220919 -0.0328603
151 -40803.6 -46003.6 5199.99 0.01 0.00999606 0.1 0.0999803 0.05 0 0 0.24739 -0.221833 -0.0335279
152 -40833 -46003.6 5170.59 0.01 0.0100047 0.1 0.100023 0.05 0 0 0.248891 -0.223068 -0.032627
153 -40852.7 -46003.6 5150.92 0.01 0.00999771 0.1 0.0999885 0.05 0 0 0.249726 -0.222984 -0.0319229
154 -40876.9 -46003.6 5126.74 0.01 0.0100015 0.1 0.100007 0.05 0 0 0.25011 -0.222995 -0.0318732
155 -40907.3 -46003.6 5096.31 0.01 0.00999938 0.1 0.0999969 0.05 0 0 0.250543 -0.224019 -0.0332911
156 -40947.4 -46003.6 5056.19 0.01 0.0100042 0.1 0.100021 0.05 0 0 0.251968 -0.225426 -0.0324791
157 -40963.1 -46003.6 5040.55 0.01 0.00999701 0.1 0.0999851 0.05 0 0 0.2538 -0.226605 -0.0323718
158 -40999.4 -46003.6 5004.25 0.01 0.0100051 0.1 0.100025 0.05 0 0 0.256226 -0.227872 -0.0330979
159 -41030.3 -46003.6 4973.34 0.01 0.00999745 0.1 0.0999873 0.05 0 0 0.258228 -0.228031 -0.0318354
160 -41053.6 -46003.6 4949.98 0.01 0.00999458 0.1 0.0999729 0.05 0 0 0.259847 -0.229368 -0.0316157
161 -41099.1 -46003.6 4904.56 0.01 0.0100003 0.1 0.100002 0.05 0 0 0.261895 -0.230843 -0.0318551
162 -41124.4 -46003.6 4879.23 0.01 0.00999988 0.1 0.0999994 0.05 0 0 0.263096 -0.232939 -0.0335633
163 -41156.5 -46003.6 4847.09 0.01 0.00999956 0.1 0.0999978 0.05 0 0 0.264985 -0.233303 -0.0343772
164 -41192.3 -46003.6 4811.36 0.01 0.01 0.1 0.1 0.05 0 0 0.266567 -0.234339 -0.0346567
165 -41210.4 -46003.6 4793.22 0.01 0.0100028 0.1 0.100014 0.05 0 0 0.268063 -0.235561 -0.0347093
166 -41233.9 -46003.6 4769.71 0.01 0.0100051 0.1 0.100026 0.05 0 0 0.269252 -0.236485 -0.0350767
167 -41242.2 -46003.6 4761.39 0.01 0.0100054 0.1 0.100027 0.05 0 0 0.269861 -0.236965 -0.035227
168 -41264.5 -46003.6 4739.15 0.01 0.0100036 0.1 0.100018 0.05 0 0 0.271083 -0.23832 -0.0362187
169 -41299.6 -46003.6 4704.07 0.01 0.0100009 0.1 0.100005 0.05 0 0 0.272005 -0.238635 -0.0363531
170 -41323.1 -46003.6 4680.53 0.01 0.0100008 0.1 0.100004 0.05 0 0 0.273299 -0.239788 -0.0374438
171 -41321.9 -46003.6 4681.69 0.01 0.0100007 0.1 0.100003 0.05 0 0 0.274386 -0.240623 -0.0373666
172 -41349.6 -46003.6 4653.99 0.01 0.00999792 0.1 0.0999896 0.05 0 0 0.275537 -0.242248 -0.0385081
173 -41360.8 -46003.6 4642.81 0.01 0.0100071 0.1 0.100035 0.05 0 0 0.275929 -0.2439 -0.0378682
174 -41392.3 -46003.6 4611.37 0.01 0.00999003 0.1 0.0999501 0.05 0 0 0.276807 -0.244702 -0.0378661
175 -41409.8 -46003.6 4593.79 0.01 0.0100006 0.1 0.100003 0.05 0 0 0.27824 -0.246345 -0.0373021
176 -41411.2 -46003.6 4592.43 0.01 0.0100071 0.1 0.100036 0.05 0 0 0.279674 -0.246885 -0.0382079
177 -41430.1 -46003.6 4573.55 0.01 0.0100026 0.1 0.100013 0.05 0 0 0.279821 -0.247232 -0.0380747
178 -41445.7 -46003.6 4557.89 0.01 0.0100048 0.1 0.100024 0.05 0 0 0.28202 -0.24757 -0.0381506
179 -41461.4 -46003.6 4542.22 0.01 0.010007 0.1 0.100035 0.05 0 0 0.283719 -0.247102 -0.0379832
180 -41489.1 -46003.6 4514.52 0.01 0.0100029 0.1 0.100014 0.05 0 0 0.284417 -0.248028 -0.0370573
181 -41487.9 -46003.6 4515.75 0.01 0.00998934 0.1 0.0999467 0.05 0 0 0.285137 -0.24846 -0.0370151
182 -41510.4 -46003.6 4493.26 0.01 0.0100001 0.1 0.1 0.05 0 0 0.286179 -0.248935 -0.0372273
183 -41517.5 -46003.6 4486.17 0.01 0.010006 0.1 0.10003 0.05 0 0 0.287391 -0.248319 -0.0385416
184 -41556.6 -46003.6 4447.06 0.01 0.0100051 0.1 0.100025 0.05 0 0 0.28903 -0.249317 -0.0386368
185 -41568.1 -46003.6 4435.48 0.01 0.0100054 0.1 0.100027 0.05 0 0 0.288899 -0.250109 -0.0390873
186 -41599.2 -46003.6 4404.46 0.01 0.0100006 0.1 0.100003 0.05 0 0 0.289855 -0.249557 -0.0399429
187 -41623.3 -46003.6 4380.34 0.01 0.00999259 0.1 0.099963 0.05 0 0 0.291624 -0.250617 -0.0395387
188 -41646.6 -46003.6 4357.04 0.01 0.00999851 0.1 0.0999926 0.05 0 0 0.292653 -0.250812 -0.0394585
189 -41680.4 -46003.6 4323.25 0.01 0.0100037 0.1 0.100019 0.05 0 0 0.294532 -0.25111 -0.0392235
190 -41699 -46003.6 4304.57 0.01 0.0100019 0.1 0.10001 0.05 0 0 0.295797 -0.252134 -0.0397522
191 -41716.1 -46003.6 4287.52 0.01 0.0100036 0.1 0.100018 0.05 0 0 0.296946 -0.251741 -0.0398393
192 -41727.6 -46003.6 4276.02 0.01 0.00999711 0.1 0.0999856 0.05 0 0 0.297175 -0.252372 -0.0402616
193 -41751.6 -46003.6 4251.98 0.01 0.0100026 0.1 0.100013 0.05 0 0 0.297059 -0.253108 -0.0411987
194 -41765.8 -46003.6 4237.8 0.01 0.00999593 0.1 0.0999796 0.05 0 0 0.298645 -0.252989 -0.0424233
195 -41783 -46003.6 4220.59 0.01 0.00999125 0.1 0.0999562 0.05 0 0 0.301023 -0.254119 -0.0435656
196 -41803 -46003.6 4200.62 0.01 0.0100031 0.1 0.100015 0.05 0 0 0.302474 -0.254497 -0.044103
197 -41808.8 -46003.6 4194.8 0.01 0.00999718 0.1 0.0999859 0.05 0 0 0.302486 -0.255669 -0.0447572
198 -41831.6 -46003.6 4172.05 0.01 0.00999064 0.1 0.0999532 0.05 0 0 0.303951 -0.2571 -0.0446858
199 -41853.2 -46003.6 4150.38 0.01 0.0099958 0.1 0.099979 0.05 0 0 0.30632 -0.257024 -0.0443447
200 -41853.3 -46003.6 4150.32 0.01 0.0099939 0.1 0.0999695 0.05 0 0 0.307123 -0.257723 -0.0428388
201 -41858.6 -46003.6 4145.04 0.01 0.0100106 0.1 0.100053 0.05 0 0 0.308296 -0.257349 -0.0434522
202 -41873.6 -46003.6 4130.02 0.01 0.0100061 0.1 0.10003 0.05 0 0 0.309622 -0.257641 -0.0447627
203 -41876.8 -46003.6 4126.84 0.01 0.00999748 0.1 0.0999874 0.05 0 0 0.310433 -0.259011 -0.0440858
204 -41893.2 -46003.6 4110.44 0.01 0.0100038 0.1 0.100019 0.05 0 0 0.311751 -0.259617 -0.0443699
205 -41896.6 -46003.6 4107.01 0.01 0.0100027 0.1 0.100014 0.05 0 0 0.311136 -0.260726 -0.0436107
206 -41916.1 -46003.6 4087.57 0.01 0.00999725 0.1 0.0999862 0.05 0 0 0.312743 -0.260711 -0.0435025
207 -41942.2 -46003.6 4061.37 0.01 0.0100024 0.1 0.100012 0.05 0 0 0.313392 -0.261201 -0.0432493
208 -41948.6 -46003.6 4055 0.01 0.00999863 0.1 0.0999931 0.05 0 0 0.313857 -0.261622 -0.0439964
209 -41962.9 -46003.6 4040.73 0.01 0.0100001 0.1 0.100001 0.05 0 0 0.315456 -0.262043 -0.0446093
210 -41989.8 -46003.6 4013.8 0.01 0.0100037 0.1 0.100018 0.05 0 0 0.316448 -0.26344 -0.0434195
211 -42002.9 -46003.6 4000.75 0.01 0.00999755 0.1 0.0999878 0.05 0 0 0.318563 -0.264124 -0.0434939
212 -42037.5 -46003.6 3966.09 0.01 0.00999286 0.1 0.0999643 0.05 0 0 0.319139 -0.26545 -0.0452121
213 -42033.4 -46003.6 3970.22 0.01 0.00999634 0.1 0.0999817 0.05 0 0 0.32097 -0.266166 -0.0446719
214 -42039.2 -46003.6 3964.41 0.01 0.0100018 0.1 0.100009 0.05 0 0 0.322144 -0.266563 -0.0445096
215 -42036.6 -46003.6 3966.97 0.01 0.0100008 0.1 0.100004 0.05 0 0 0.323689 -0.266509 -0.0439314
