# Iteration Energy MinEnergy Delta temp realtemp dtheta realdtheta MagneticFieldX Y Z MagnetizationX Y Z
43 -32439.7 -46077.7 13638 0.01 0.00999269 0.1 0.0999634 0.06 0 0 0.0773774 -0.0957833 0.00255985
44 -32705.1 -46077.7 13372.6 0.01 0.0100028 0.1 0.100014 0.06 0 0 0.0802051 -0.0979075 0.00236208
45 -32977.1 -46077.7 13100.6 0.01 0.00999747 0.1 0.0999873 0.06 0 0 0.0821649 -0.100078 0.00252825
46 -33227.3 -46077.7 12850.4 0.01 0.0100005 0.1 0.100003 0.06 0 0 0.0846548 -0.101461 0.00246306
47 -33474 -46077.7 12603.7 0.01 0.0100118 0.1 0.100059 0.06 0 0 0.086622 -0.102713 0.00221675
48 -33714.5 -46077.7 12363.2 0.01 0.0100003 0.1 0.100002 0.06 0 0 0.0886587 -0.104263 0.00149876
49 -33934.1 -46077.7 12143.6 0.01 0.00999602 0.1 0.0999801 0.06 0 0 0.0906794 -0.106148 0.000866391
50 -34150.2 -46077.7 11927.5 0.01 0.010003 0.1 0.100015 0.06 0 0 0.0930425 -0.107591 0.000122745
51 -34344.4 -46077.7 11733.4 0.01 0.00999952 0.1 0.0999976 0.06 0 0 0.0950519 -0.109937 -0.000799437
52 -34524.4 -46077.7 11553.3 0.01 0.0100006 0.1 0.100003 0.06 0 0 0.0967016 -0.11136 -0.00181921
53 -34691.7 -46077.7 11386 0.01 0.0100015 0.1 0.100007 0.06 0 0 0.0991712 -0.112867 -0.0021419
54 -34870.8 -46077.7 11206.9 0.01 0.00999883 0.1 0.0999941 0.06 0 0 0.101202 -0.115359 -0.00205609
55 -35041.8 -46077.7 11035.9 0.01 0.0100001 0.1 0.1 0.06 0 0 0.102982 -0.116659 -0.00123208
56 -35197.3 -46077.7 10880.4 0.01 0.010006 0.1 0.10003 0.06 0 0 0.104026 -0.117637 0.00023134
57 -35349.8 -46077.7 10727.9 0.01 0.00999721 0.1 0.099986 0.06 0 0 0.10673 -0.119324 -0.000831739
58 -35503.9 -46077.7 10573.8 0.01 0.00999471 0.1 0.0999735 0.06 0 0 0.108754 -0.121104 -0.00124797
59 -35636.9 -46077.7 10440.9 0.01 0.010007 0.1 0.100035 0.06 0 0 0.109789 -0.122891 -0.00168284
60 -35766.2 -46077.7 10311.5 0.01 0.00999535 0.1 0.0999768 0.06 0 0 0.111597 -0.124637 -0.00165962
61 -35901.5 -46077.7 10176.2 0.01 0.00999798 0.1 0.0999899 0.06 0 0 0.112355 -0.125876 -0.00301443
62 -36020.1 -46077.7 10057.6 0.01 0.0100023 0.1 0.100011 0.06 0 0 0.113937 -0.126218 -0.00369129
63 -36140.2 -46077.7 9937.54 0.01 0.00999903 0.1 0.0999951 0.06 0 0 0.115026 -0.126833 -0.00280135
64 -36274.2 -46077.7 9803.48 0.01 0.00999745 0.1 0.0999873 0.06 0 0 0.117075 -0.127528 -0.00400591
65 -36384.1 -46077.7 9693.61 0.01 0.0100029 0.1 0.100014 0.06 0 0 0.119022 -0.128699 -0.00357996
66 -36498.8 -46077.7 9578.92 0.01 0.0100039 0.1 0.100019 0.06 0 0 0.120322 -0.130478 -0.0026371
67 -36604.1 -46077.7 9473.61 0.01 0.0100046 0.1 0.100023 0.06 0 0 0.122186 -0.132094 -0.00238366
68 -36725.9 -46077.7 9351.83 0.01 0.00999908 0.1 0.0999954 0.06 0 0 0.123322 -0.133508 -0.00371521
69 -36846.3 -46077.7 9231.4 0.01 0.00999748 0.1 0.0999874 0.06 0 0 0.124758 -0.135252 -0.00441633
70 -36932 -46077.7 9145.74 0.01 0.0100005 0.1 0.100003 0.06 0 0 0.12631 -0.135891 -0.00543224
71 -37033.5 -46077.7 9044.17 0.01 0.0100035 0.1 0.100018 0.06 0 0 0.127417 -0.136354 -0.00630799
72 -37144.9 -46077.7 8932.76 0.01 0.0100031 0.1 0.100016 0.06 0 0 0.131176 -0.136701 -0.00598828
73 -37212.2 -46077.7 8865.5 0.01 0.0100025 0.1 0.100012 0.06 0 0 0.132856 -0.138085 -0.00509088
74 -37309.3 -46077.7 8768.43 0.01 0.00999882 0.1 0.0999941 0.06 0 0 0.134872 -0.139772 -0.00529558
75 -37407.3 -46077.7 8670.45 0.01 0.01 0.1 0.1 0.06 0 0 0.135295 -0.140761 -0.00667394
76 -37498.1 -46077.7 8579.65 0.01 0.0100074 0.1 0.100037 0.06 0 0 0.135907 -0.141858 -0.00665885
77 -37582.2 -46077.7 8495.48 0.01 0.00999209 0.1 0.0999604 0.06 0 0 0.136894 -0.143695 -0.00582128
78 -37657 -46077.7 8420.7 0.01 0.0100023 0.1 0.100011 0.06 0 0 0.137619 -0.145419 -0.00544868
79 -37730.4 -46077.7 8347.3 0.01 0.0100036 0.1 0.100018 0.06 0 0 0.138639 -0.147439 -0.00602295
80 -37782.8 -46077.7 8294.88 0.01 0.00999942 0.1 0.0999971 0.06 0 0 0.138285 -0.148156 -0.00671427
81 -37874.8 -46077.7 8202.95 0.01 0.0100024 0.1 0.100012 0.06 0 0 0.138797 -0.14823 -0.00796821
82 -37952.9 -46077.7 8124.78 0.01 0.00999437 0.1 0.0999719 0.06 0 0 0.140264 -0.149365 -0.00711713
83 -38012.4 -46077.7 8065.27 0.01 0.0100036 0.1 0.100018 0.06 0 0 0.142329 -0.149932 -0.00700565
84 -38096.9 -46077.7 7980.79 0.01 0.0100093 0.1 0.100046 0.06 0 0 0.143607 -0.151732 -0.00705326
85 -38158.2 -46077.7 7919.51 0.01 0.00999475 0.1 0.0999738 0.06 0 0 0.145876 -0.152791 -0.00718488
86 -38237.1 -46077.7 7840.63 0.01 0.0100028 0.1 0.100014 0.06 0 0 0.147579 -0.1533 -0.00670923
87 -38322.5 -46077.7 7755.21 0.01 0.0100011 0.1 0.100005 0.06 0 0 0.149233 -0.154244 -0.00701228
88 -38376.4 -46077.7 7701.31 0.01 0.00999845 0.1 0.0999922 0.06 0 0 0.15154 -0.154368 -0.00676292
89 -38456.1 -46077.7 7621.65 0.01 0.00999695 0.1 0.0999847 0.06 0 0 0.153409 -0.155505 -0.00781228
90 -38519.4 -46077.7 7558.32 0.01 0.00999854 0.1 0.0999927 0.06 0 0 0.155041 -0.155858 -0.00847417
91 -38580.4 -46077.7 7497.35 0.01 0.00999583 0.1 0.0999792 0.06 0 0 0.156653 -0.156212 -0.00944825
92 -38646.2 -46077.7 7431.55 0.01 0.0100001 0.1 0.1 0.06 0 0 0.157953 -0.157518 -0.00915948
93 -38710.2 -46077.7 7367.49 0.01 0.0100044 0.1 0.100022 0.06 0 0 0.16055 -0.158691 -0.00961867
94 -38764.8 -46077.7 7312.87 0.01 0.0100018 0.1 0.100009 0.06 0 0 0.16257 -0.15879 -0.00900797
95 -38828.2 -46077.7 7249.48 0.01 0.0100058 0.1 0.100029 0.06 0 0 0.16439 -0.160496 -0.00928308
96 -38887 -46077.7 7190.72 0.01 0.00999905 0.1 0.0999953 0.06 0 0 0.165019 -0.160971 -0.00925019
97 -38944.9 -46077.7 7132.84 0.01 0.00999697 0.1 0.0999848 0.06 0 0 0.166161 -0.162044 -0.0102477
98 -38976.3 -46077.7 7101.37 0.01 0.00999048 0.1 0.0999524 0.06 0 0 0.166833 -0.163712 -0.0101261
99 -39027 -46077.7 7050.68 0.01 0.00999005 0.1 0.0999502 0.06 0 0 0.167065 -0.165416 -0.00976656
100 -39060.7 -46077.7 7016.98 0.01 0.0100044 0.1 0.100022 0.06 0 0 0.16887 -0.166651 -0.010056
101 -39102.5 -46077.7 6975.23 0.01 0.0100088 0.1 0.100044 0.06 0 0 0.170735 -0.166771 -0.0104773
102 -39160.1 -46077.7 6917.64 0.01 0.0100057 0.1 0.100028 0.06 0 0 0.171505 -0.167962 -0.0100772
103 -39225.4 -46077.7 6852.29 0.01 0.0100028 0.1 0.100014 0.06 0 0 0.172521 -0.169676 -0.00974543
104 -39249 -46077.7 6828.66 0.01 0.00999496 0.1 0.0999748 0.06 0 0 0.173823 -0.170298 -0.0105188
105 -39299.6 -46077.7 6778.1 0.01 0.0100035 0.1 0.100017 0.06 0 0 0.176359 -0.171585 -0.0114598
106 -39366.6 -46077.7 6711.11 0.01 0.00999806 0.1 0.0999903 0.06 0 0 0.177759 -0.173484 -0.010846
107 -39406.6 -46077.7 6671.12 0.01 0.0099967 0.1 0.0999835 0.06 0 0 0.17959 -0.173477 -0.0108682
108 -39456.5 -46077.7 6621.18 0.01 0.0100014 0.1 0.100007 0.06 0 0 0.181646 -0.173471 -0.0115539
109 -39505.1 -46077.7 6572.57 0.01 0.00999491 0.1 0.0999745 0.06 0 0 0.182298 -0.173943 -0.0121296
110 -39555.4 -46077.7 6522.26 0.01 0.0100044 0.1 0.100022 0.06 0 0 0.184252 -0.174184 -0.0131268
111 -39614.4 -46077.7 6463.33 0.01 0.00999824 0.1 0.0999912 0.06 0 0 0.184852 -0.175405 -0.0127965
112 -39671.5 -46077.7 6406.2 0.01 0.00999616 0.1 0.0999808 0.06 0 0 0.186295 -0.175982 -0.0127688
113 -39723.4 -46077.7 6354.26 0.01 0.00999586 0.1 0.0999793 0.06 0 0 0.187726 -0.177113 -0.0131538
114 -39764.2 -46077.7 6313.5 0.01 0.0100003 0.1 0.100001 0.06 0 0 0.189489 -0.178076 -0.0122622
115 -39784.9 -46077.7 6292.81 0.01 0.00999753 0.1 0.0999877 0.06 0 0 0.191385 -0.178554 -0.0126908
116 -39833.2 -46077.7 6244.47 0.01 0.00999668 0.1 0.0999834 0.06 0 0 0.192403 -0.179527 -0.0122505
117 -39873.5 -46077.7 6204.18 0.01 0.00999202 0.1 0.0999601 0.06 0 0 0.194072 -0.180214 -0.0121242
118 -39902.6 -46077.7 6175.09 0.01 0.0100001 0.1 0.1 0.06 0 0 0.195505 -0.180425 -0.0123142
119 -39950.8 -46077.7 6126.86 0.01 0.0100067 0.1 0.100034 0.06 0 0 0.19675 -0.181689 -0.0128635
120 -39998.2 -46077.7 6079.48 0.01 0.00999663 0.1 0.0999832 0.06 0 0 0.198088 -0.182092 -0.0119296
121 -40011.1 -46077.7 6066.62 0.01 0.00999367 0.1 0.0999684 0.06 0 0 0.198876 -0.182072 -0.0126252
122 -40033.8 -46077.7 6043.89 0.01 0.0099963 0.1 0.0999815 0.06 0 0 0.199954 -0.182281 -0.0122844
123 -40086.5 -46077.7 5991.2 0.01 0.00999895 0.1 0.0999947 0.06 0 0 0.201207 -0.18364 -0.0131111
124 -40135.5 -46077.7 5942.22 0.01 0.00999282 0.1 0.0999641 0.06 0 0 0.2025 -0.184509 -0.0134231
125 -40175.3 -46077.7 5902.42 0.01 0.00999841 0.1 0.0999921 0.06 0 0 0.203658 -0.185363 -0.0138944
126 -40229.4 -46077.7 5848.32 0.01 0.00999895 0.1 0.0999948 0.06 0 0 0.205968 -0.185855 -0.0143263
127 -40271.3 -46077.7 5806.37 0.01 0.00999363 0.1 0.0999682 0.06 0 0 0.206977 -0.186541 -0.0143486
128 -40307.4 -46077.7 5770.32 0.01 0.00999503 0.1 0.0999751 0.06 0 0 0.208898 -0.188235 -0.0145368
129 -40336.2 -46077.7 5741.48 0.01 0.0100047 0.1 0.100023 0.06 0 0 0.210857 -0.189212 -0.0157604
130 -40372 -46077.7 5705.73 0.01 0.00999758 0.1 0.0999879 0.06 0 0 0.21167 -0.19017 -0.0167711
131 -40406.3 -46077.7 5671.4 0.01 0.010006 0.1 0.10003 0.06 0 0 0.213874 -0.190954 -0.0172217
132 -40421.9 -46077.7 5655.8 0.01 0.00999966 0.1 0.0999983 0.06 0 0 0.214797 -0.19198 -0.0175037
133 -40455.2 -46077.7 5622.53 0.01 0.01 0.1 0.1 0.06 0 0 0.21679 -0.192984 -0.0172475
134 -40490.6 -46077.7 5587.06 0.01 0.00999506 0.1 0.0999753 0.06 0 0 0.21814 -0.194226 -0.0177548
135 -40512.4 -46077.7 5565.27 0.01 0.00999941 0.1 0.0999971 0.06 0 0 0.219651 -0.195637 -0.0191334
136 -40539.6 -46077.7 5538.13 0.01 0.00999693 0.1 0.0999846 0.06 0 0 0.220385 -0.197548 -0.0205429
137 -40573 -46077.7 5504.75 0.01 0.0100049 0.1 0.100024 0.06 0 0 0.220819 -0.198248 -0.0206269
138 -40615.6 -46077.7 5462.13 0.01 0.00999617 0.1 0.0999808 0.06 0 0 0.222676 -0.19966 -0.0214757
139 -40658 -46077.7 5419.71 0.01 0.00999958 0.1 0.0999979 0.06 0 0 0.223956 -0.200372 -0.0216909
140 -40673.4 -46077.7 5404.32 0.01 0.0100074 0.1 0.100037 0.06 0 0 0.225469 -0.201828 -0.02145
141 -40704.4 -46077.7 5373.3 0.01 0.0100045 0.1 0.100023 0.06 0 0 0.22701 -0.202731 -0.0214747
142 -40726.4 -46077.7 5351.3 0.01 0.0100066 0.1 0.100033 0.06 0 0 0.22806 -0.20401 -0.0213407
143 -40745.3 -46077.7 5332.39 0.01 0.0100086 0.1 0.100043 0.06 0 0 0.229658 -0.204901 -0.0206562
144 -40781 -46077.7 5296.73 0.01 0.0100039 0.1 0.100019 0.06 0 0 0.230442 -0.205261 -0.0208506
145 -40783.3 -46077.7 5294.43 0.01 0.00999879 0.1 0.099994 0.06 0 0 0.231764 -0.206042 -0.0200048
146 -40816.2 -46077.7 5261.48 0.01 0.00999965 0.1 0.0999982 0.06 0 0 0.233335 -0.206981 -0.0205629
147 -40863.4 -46077.7 5214.29 0.01 0.0100025 0.1 0.100012 0.06 0 0 0.233955 -0.208288 -0.0208718
148 -40881 -46077.7 5196.75 0.01 0.0100068 0.1 0.100034 0.06 0 0 0.234824 -0.209071 -0.0217421
149 -40911.8 -46077.7 5165.95 0.01 0.0100048 0.1 0.100024 0.06 0 0 0.235556 -0.210469 -0.0212077
150 -40930.7 -46077.7 5147 0.01 0.00999293 0.1 0.0999647 0.06 0 0 0.237426 -0.211549 -0.0227726
151 -40953.5 -46077.7 5124.22 0.01 0.00999667 0.1 0.0999834 0.06 0 0 0.238841 -0.211193 -0.0216603
152 -40979.9 -46077.7 5097.8 0.01 0.0100003 0.1 0.100002 0.06 0 0 0.238849 -0.211552 -0.0212446
153 -40997.2 -46077.7 5080.49 0.01 0.0100032 0.1 0.100016 0.06 0 0 0.240848 -0.21241 -0.0217876
154 -41019.3 -46077.7 5058.39 0.01 0.00999588 0.1 0.0999794 0.06 0 0 0.242598 -0.211637 -0.0212141
155 -41043.5 -46077.7 5034.19 0.01 0.00999126 0.1 0.0999563 0.06 0 0 0.243146 -0.21361 -0.0201329
156 -41057.5 -46077.7 5020.25 0.01 0.00999739 0.1 0.0999869 0.06 0 0 0.244067 -0.214657 -0.0218206
157 -41071.7 -46077.7 5006 0.01 0.0100056 0.1 0.100028 0.06 0 0 0.24615 -0.215355 -0.0216362
158 -41077.5 -46077.7 5000.2 0.01 0.0100001 0.1 0.100001 0.06 0 0 0.247559 -0.216279 -0.0212366
159 -41088.8 -46077.7 4988.91 0.01 0.0100044 0.1 0.100022 0.06 0 0 0.248564 -0.217234 -0.0216297
160 -41093.8 -46077.7 4983.93 0.01 0.00999735 0.1 0.0999867 0.06 0 0 0.249475 -0.217982 -0.0214691
161 -41111.5 -46077.7 4966.25 0.01 0.0100052 0.1 0.100026 0.06 0 0 0.249873 -0.218706 -0.0221543
162 -41150.6 -46077.7 4927.08 0.01 0.00999622 0.1 0.0999811 0.06 0 0 0.251288 -0.219699 -0.0241746
163 -41179 -46077.7 4898.67 0.01 0.00999549 0.1 0.0999774 0.06 0 0 0.253193 -0.221592 -0.0240845
164 -41212.2 -46077.7 4865.53 0.01 0.00999376 0.1 0.0999688 0.06 0 0 0.254513 -0.22152 -0.0242528
165 -41234.1 -46077.7 4843.63 0.01 0.0100006 0.1 0.100003 0.06 0 0 0.254694 -0.221708 -0.0242302
166 -41237.6 -46077.7 4840.14 0.01 0.0100041 0.1 0.10002 0.06 0 0 0.255828 -0.221401 -0.0247906
167 -41248.3 -46077.7 4829.4 0.01 0.00999836 0.1 0.0999918 0.06 0 0 0.256608 -0.221424 -0.02515
168 -41245.1 -46077.7 4832.62 0.01 0.00999196 0.1 0.0999598 0.06 0 0 0.257885 -0.221053 -0.0247058
169 -41268.6 -46077.7 4809.12 0.01 0.0100002 0.1 0.100001 0.06 0 0 0.258233 -0.221896 -0.0233635
170 -41268.4 -46077.7 4809.26 0.01 0.00999596 0.1 0.0999798 0.06 0 0 0.259124 -0.222016 -0.0235447
171 -41292.2 -46077.7 4785.49 0.01 0.00999439 0.1 0.0999719 0.06 0 0 0.26067 -0.222036 -0.0238466
172 -41315.9 -46077.7 4761.8 0.01 0.0100012 0.1 0.100006 0.06 0 0 0.26236 -0.223069 -0.0259251
173 -41353.1 -46077.7 4724.59 0.01 0.00999815 0.1 0.0999907 0.06 0 0 0.263087 -0.223981 -0.0267429
174 -41355.3 -46077.7 4722.44 0.01 0.0100055 0.1 0.100027 0.06 0 0 0.263541 -0.224891 -0.0271456
175 -41396.9 -46077.7 4680.84 0.01 0.01 0.1 0.1 0.06 0 0 0.264371 -0.225291 -0.0267831
176 -41424.9 -46077.7 4652.86 0.01 0.0100036 0.1 0.100018 0.06 0 0 0.265851 -0.225752 -0.0265762
177 -41422.2 -46077.7 4655.46 0.01 0.00999935 0.1 0.0999968 0.06 0 0 0.267185 -0.226066 -0.026375
178 -41439 -46077.7 4638.73 0.01 0.00999859 0.1 0.099993 0.06 0 0 0.267724 -0.226279 -0.0263542
179 -41471.1 -46077.7 4606.61 0.01 0.0100071 0.1 0.100035 0.06 0 0 0.269153 -0.228504 -0.0268511
180 -41486.2 -46077.7 4591.53 0.01 0.00999577 0.1 0.0999788 0.06 0 0 0.269958 -0.228868 -0.0276512
181 -41503 -46077.7 4574.68 0.01 0.0099969 0.1 0.0999845 0.06 0 0 0.270798 -0.230336 -0.0271038
182 -41513.9 -46077.7 4563.77 0.01 0.0100049 0.1 0.100024 0.06 0 0 0.271974 -0.23006 -0.0285442
183 -41506.9 -46077.7 4570.79 0.01 0.00999889 0.1 0.0999944 0.06 0 0 0.272862 -0.230533 -0.0288702
184 -41537.8 -46077.7 4539.88 0.01 0.0100032 0.1 0.100016 0.06 0 0 0.273998 -0.231254 -0.0291907
185 -41551 -46077.7 4526.73 0.01 0.00999587 0.1 0.0999793 0.06 0 0 0.275758 -0.232996 -0.0296779
186 -41578 -46077.7 4499.71 0.01 0.0100065 0.1 0.100033 0.06 0 0 0.276962 -0.232999 -0.030638
187 -41578 -46077.7 4499.68 0.01 0.0100055 0.1 0.100028 0.06 0 0 0.278335 -0.234603 -0.0311398
188 -41591.1 -46077.7 4486.59 0.01 0.0100051 0.1 0.100025 0.06 0 0 0.278026 -0.235274 -0.030778
189 -41619.5 -46077.7 4458.2 0.01 0.0100061 0.1 0.10003 0.06 0 0 0.279041 -0.235641 -0.0312384
190 -41630.5 -46077.7 4447.17 0.01 0.00999886 0.1 0.0999943 0.06 0 0 0.279505 -0.236223 -0.0321584
191 -41634.1 -46077.7 4443.65 0.01 0.00999708 0.1 0.0999854 0.06 0 0 0.279687 -0.236784 -0.0326071
192 -41659.8 -46077.7 4417.88 0.01 0.0100062 0.1 0.100031 0.06 0 0 0.281188 -0.236718 -0.0322231
193 -41682.2 -46077.7 4395.52 0.01 0.0100034 0.1 0.100017 0.06 0 0 0.281243 -0.23715 -0.0307783
194 -41712.3 -46077.7 4365.4 0.01 0.0100031 0.1 0.100016 0.06 0 0 0.282319 -0.237528 -0.03038
195 -41723.8 -46077.7 4353.95 0.01 0.00999662 0.1 0.0999831 0.06 0 0 0.283665 -0.238774 -0.0305019
196 -41733.2 -46077.7 4344.53 0.01 0.00999459 0.1 0.0999729 0.06 0 0 0.284233 -0.239339 -0.0302036
197 -41762 -46077.7 4315.72 0.01 0.0100007 0.1 0.100004 0.06 0 0 0.285748 -0.240714 -0.0302314
198 -41792.2 -46077.7 4285.54 0.01 0.00999929 0.1 0.0999964 0.06 0 0 0.287151 -0.242337 -0.0313582
199 -41797.5 -46077.7 4280.23 0.01 0.0100014 0.1 0.100007 0.06 0 0 0.288571 -0.242291 -0.0319317
200 -41810.3 -46077.7 4267.41 0.01 0.00999963 0.1 0.0999981 0.06 0 0 0.289984 -0.242817 -0.0329339
201 -41821.3 -46077.7 4256.36 0.01 0.00999656 0.1 0.0999828 0.06 0 0 0.290607 -0.242793 -0.0325349
202 -41830.1 -46077.7 4247.57 0.01 0.0100011 0.1 0.100005 0.06 0 0 0.292815 -0.243291 -0.0314322
203 -41832.8 -46077.7 4244.87 0.01 0.0100043 0.1 0.100022 0.06 0 0 0.293006 -0.243779 -0.0305852
204 -41859.7 -46077.7 4218.02 0.01 0.00999351 0.1 0.0999675 0.06 0 0 0.293666 -0.245147 -0.0301874
205 -41880.5 -46077.7 4197.2 0.01 0.0100003 0.1 0.100001 0.06 0 0 0.295091 -0.246372 -0.0305845
206 -41893.6 -46077.7 4184.14 0.01 0.00999813 0.1 0.0999907 0.06 0 0 0.296425 -0.247443 -0.031872
207 -41906.1 -46077.7 4171.6 0.01 0.0100037 0.1 0.100018 0.06 0 0 0.29746 -0.248609 -0.0335405
208 -41933.3 -46077.7 4144.45 0.01 0.0100024 0.1 0.100012 0.06 0 0 0.298554 -0.24969 -0.0314055
209 -41931.9 -46077.7 4145.8 0.01 0.0100053 0.1 0.100026 0.06 0 0 0.298757 -0.250275 -0.0323106
210 -41941.8 -46077.7 4135.9 0.01 0.0100042 0.1 0.100021 0.06 0 0 0.300608 -0.250086 -0.0338106
211 -41976.4 -46077.7 4101.34 0.01 0.0099943 0.1 0.0999715 0.06 0 0 0.301434 -0.250975 -0.0337351
212 -41992.2 -46077.7 4085.55 0.01 0.00999818 0.1 0.0999909 0.06 0 0 0.30285 -0.251811 -0.0339685
213 -42020.2 -46077.7 4057.55 0.01 0.0100087 0.1 0.100043 0.06 0 0 0.304286 -0.251902 -0.0354593
214 -42027.4 -46077.7 4050.29 0.01 0.0100026 0.1 0.100013 0.06 0 0 0.305182 -0.253282 -0.0356757
215 -42043.6 -46077.7 4034.16 0.01 0.0100065 0.1 0.100033 0.06 0 0 0.30651 -0.253473 -0.035115
