# Iteration Energy MinEnergy Delta temp realtemp dtheta realdtheta MagneticFieldX Y Z MagnetizationX Y Z
1 -1413.26 -46161.9 44748.7 0.11 0.110014 0.331662 0.331684 0.07 0 0 0.00394377 -0.0100778 0.000131083
2 -2496.9 -46161.9 43665 0.11 0.110012 0.331662 0.33168 0.07 0 0 0.00394469 -0.0097563 -0.00150004
3 -3378.55 -46161.9 42783.4 0.11 0.109995 0.331662 0.331655 0.07 0 0 0.00646332 -0.00738977 0.000830503
4 -4111.37 -46161.9 42050.6 0.11 0.110004 0.331662 0.331669 0.07 0 0 0.0108472 -0.00759411 -0.000181649
5 -4760.52 -46161.9 41401.4 0.11 0.109968 0.331662 0.331614 0.07 0 0 0.0135178 -0.00759648 -0.000956365
6 -5342.96 -46161.9 40819 0.11 0.110008 0.331662 0.331675 0.07 0 0 0.0161443 -0.00632004 0.000913457
7 -5865.5 -46161.9 40296.4 0.11 0.11001 0.331662 0.331677 0.07 0 0 0.0161183 -0.00714467 0.00260261
8 -6274.79 -46161.9 39887.1 0.11 0.11 0.331662 0.331662 0.07 0 0 0.0176791 -0.00851961 0.0022556
9 -6663.24 -46161.9 39498.7 0.11 0.110009 0.331662 0.331676 0.07 0 0 0.0191804 -0.0112355 0.00142199
10 -6995.01 -46161.9 39166.9 0.11 0.11 0.331662 0.331663 0.07 0 0 0.0224579 -0.0110761 0.00188631
11 -7512.56 -46161.9 38649.4 0.11 0.109979 0.331662 0.331631 0.07 0 0 0.023712 -0.013212 0.00198881
12 -7789.91 -46161.9 38372 0.11 0.110009 0.331662 0.331676 0.07 0 0 0.0262017 -0.0136391 0.00126148
13 -8073.18 -46161.9 38088.8 0.11 0.109989 0.331662 0.331646 0.07 0 0 0.0280276 -0.0158119 0.00394475
14 -8382.43 -46161.9 37779.5 0.11 0.10999 0.331662 0.331647 0.07 0 0 0.0293362 -0.0146757 0.00340021
15 -8725.18 -46161.9 37436.8 0.11 0.109972 0.331662 0.33162 0.07 0 0 0.0332518 -0.0134312 0.002136
16 -8956.3 -46161.9 37205.6 0.11 0.110018 0.331662 0.33169 0.07 0 0 0.0362863 -0.0131388 0.0043377
17 -9195.96 -46161.9 36966 0.11 0.11002 0.331662 0.331692 0.07 0 0 0.0365584 -0.0144115 0.00236788
18 -9455.01 -46161.9 36706.9 0.11 0.110029 0.331662 0.331706 0.07 0 0 0.0404187 -0.0136712 0.000556358
19 -9641.87 -46161.9 36520.1 0.11 0.110005 0.331662 0.33167 0.07 0 0 0.0419463 -0.0113827 0.00242573
20 -9846.73 -46161.9 36315.2 0.11 0.110017 0.331662 0.331687 0.07 0 0 0.0468885 -0.00986817 0.00474413
21 -10135 -46161.9 36027 0.11 0.10999 0.331662 0.331647 0.07 0 0 0.0521164 -0.0102559 0.00673519
22 -10443.3 -46161.9 35718.6 0.11 0.109998 0.331662 0.33166 0.07 0 0 0.0548862 -0.00745804 0.00867143
23 -10687.9 -46161.9 35474 0.11 0.109992 0.331662 0.33165 0.07 0 0 0.0576554 -0.00635783 0.0106055
24 -10854.2 -46161.9 35307.8 0.11 0.10999 0.331662 0.331647 0.07 0 0 0.0600261 -0.00340037 0.0124055
25 -11025 -46161.9 35136.9 0.11 0.110004 0.331662 0.331669 0.07 0 0 0.0626702 -0.00212365 0.012124
26 -11282.8 -46161.9 34879.1 0.11 0.110011 0.331662 0.331679 0.07 0 0 0.0687531 -0.00265243 0.0141882
27 -11464.6 -46161.9 34697.4 0.11 0.109992 0.331662 0.331651 0.07 0 0 0.0702903 -0.00192892 0.0149174
28 -11623.6 -46161.9 34538.3 0.11 0.109981 0.331662 0.331634 0.07 0 0 0.0788141 -0.00205571 0.0142213
29 -11798.7 -46161.9 34363.2 0.11 0.109995 0.331662 0.331654 0.07 0 0 0.0812107 7.21818e-05 0.0140905
30 -12051.6 -46161.9 34110.3 0.11 0.109988 0.331662 0.331644 0.07 0 0 0.0822112 0.00154745 0.014668
31 -12194.9 -46161.9 33967 0.11 0.10999 0.331662 0.331648 0.07 0 0 0.0831415 0.000699148 0.0165402
32 -12365.9 -46161.9 33796.1 0.11 0.109998 0.331662 0.33166 0.07 0 0 0.0824797 0.000130887 0.0142113
33 -12412 -46161.9 33749.9 0.11 0.109995 0.331662 0.331655 0.07 0 0 0.0859813 0.0024365 0.0163534
34 -12418.2 -46161.9 33743.7 0.11 0.110001 0.331662 0.331663 0.07 0 0 0.0886157 -0.000874086 0.0199804
35 -12480.9 -46161.9 33681 0.11 0.109999 0.331662 0.331661 0.07 0 0 0.0932098 -0.00459817 0.0168699
36 -12532.4 -46161.9 33629.5 0.11 0.110017 0.331662 0.331688 0.07 0 0 0.0920926 -0.00507883 0.0160597
37 -12794.7 -46161.9 33367.2 0.11 0.109999 0.331662 0.331661 0.07 0 0 0.0936953 -0.00534957 0.0178848
38 -12938.3 -46161.9 33223.6 0.11 0.109997 0.331662 0.331657 0.07 0 0 0.0962578 -0.0033469 0.0175318
39 -12999.2 -46161.9 33162.8 0.11 0.109999 0.331662 0.331662 0.07 0 0 0.0987685 -0.00173259 0.0208166
40 -13189.4 -46161.9 32972.6 0.11 0.109986 0.331662 0.331641 0.07 0 0 0.101862 -0.00635427 0.0253093
41 -13373.2 -46161.9 32788.8 0.11 0.109992 0.331662 0.33165 0.07 0 0 0.105442 -0.00372234 0.0242519
42 -13524.1 -46161.9 32637.8 0.11 0.109993 0.331662 0.331652 0.07 0 0 0.107308 -0.00160076 0.0231184
43 -13654 -46161.9 32507.9 0.11 0.110014 0.331662 0.331683 0.07 0 0 0.113831 -0.002489 0.0204282
44 -13824.9 -46161.9 32337 0.11 0.109982 0.331662 0.331635 0.07 0 0 0.113273 -0.00303628 0.019564
45 -13924.6 -46161.9 32237.3 0.11 0.109994 0.331662 0.331653 0.07 0 0 0.118421 -0.00706368 0.0176996
46 -14124.9 -46161.9 32037.1 0.11 0.109989 0.331662 0.331646 0.07 0 0 0.119981 -0.00504348 0.0198104
47 -14266.7 -46161.9 31895.2 0.11 0.110003 0.331662 0.331668 0.07 0 0 0.121726 -0.00599763 0.0201763
48 -14425.2 -46161.9 31736.7 0.11 0.109991 0.331662 0.331649 0.07 0 0 0.126439 -0.00509264 0.0207426
49 -14598.4 -46161.9 31563.5 0.11 0.109983 0.331662 0.331637 0.07 0 0 0.129625 -0.00231606 0.0204617
50 -14683.8 -46161.9 31478.2 0.11 0.110017 0.331662 0.331688 0.07 0 0 0.132604 -0.00315477 0.0186778
51 -14837.6 -46161.9 31324.3 0.11 0.109956 0.331662 0.331596 0.07 0 0 0.136965 -0.0023642 0.0183372
52 -14887 -46161.9 31275 0.11 0.109986 0.331662 0.331641 0.07 0 0 0.140633 -0.00324258 0.0174936
53 -14951.8 -46161.9 31210.2 0.11 0.109981 0.331662 0.331633 0.07 0 0 0.141432 -0.00261771 0.0182835
54 -15083 -46161.9 31078.9 0.11 0.110011 0.331662 0.331679 0.07 0 0 0.137813 -0.000923274 0.0210245
55 -15046.8 -46161.9 31115.1 0.11 0.110018 0.331662 0.33169 0.07 0 0 0.140052 0.00260156 0.0214747
56 -15050.8 -46161.9 31111.1 0.11 0.110008 0.331662 0.331675 0.07 0 0 0.142996 0.0020586 0.023265
57 -15044.7 -46161.9 31117.3 0.11 0.110001 0.331662 0.331665 0.07 0 0 0.143406 0.00337343 0.0258072
58 -14861.4 -46161.9 31300.5 0.11 0.11 0.331662 0.331662 0.07 0 0 0.146969 0.00448542 0.0223926
59 -15018.3 -46161.9 31143.6 0.11 0.110009 0.331662 0.331676 0.07 0 0 0.151366 0.00329789 0.0193215
60 -15009.9 -46161.9 31152.1 0.11 0.110008 0.331662 0.331675 0.07 0 0 0.149049 0.00252756 0.0202129
61 -15067.2 -46161.9 31094.8 0.11 0.11 0.331662 0.331663 0.07 0 0 0.152792 0.00360519 0.021056
62 -15164.6 -46161.9 30997.4 0.11 0.110011 0.331662 0.331679 0.07 0 0 0.153169 0.00593602 0.0248495
63 -15231.4 -46161.9 30930.6 0.11 0.109992 0.331662 0.33165 0.07 0 0 0.156856 0.00643513 0.0242872
64 -15316.7 -46161.9 30845.2 0.11 0.11 0.331662 0.331662 0.07 0 0 0.159431 0.00194114 0.0213583
65 -15490.7 -46161.9 30671.2 0.11 0.11001 0.331662 0.331678 0.07 0 0 0.159527 0.000411846 0.0227141
66 -15507.5 -46161.9 30654.4 0.11 0.11001 0.331662 0.331678 0.07 0 0 0.162602 0.00285313 0.0235293
67 -15609.7 -46161.9 30552.2 0.11 0.11001 0.331662 0.331677 0.07 0 0 0.16308 0.00194462 0.0230294
68 -15644.9 -46161.9 30517 0.11 0.109992 0.331662 0.331651 0.07 0 0 0.167181 0.00286193 0.0236848
69 -15767.1 -46161.9 30394.8 0.11 0.110013 0.331662 0.331683 0.07 0 0 0.169128 0.00136519 0.0245296
70 -15810.4 -46161.9 30351.5 0.11 0.110017 0.331662 0.331687 0.07 0 0 0.16964 -0.000498864 0.0217386
71 -15920.5 -46161.9 30241.5 0.11 0.10999 0.331662 0.331648 0.07 0 0 0.16964 -0.00108908 0.0248804
72 -15871 -46161.9 30290.9 0.11 0.110001 0.331662 0.331665 0.07 0 0 0.172084 -0.00032228 0.0252448
73 -15940.4 -46161.9 30221.5 0.11 0.110007 0.331662 0.331674 0.07 0 0 0.174333 4.7402e-05 0.027574
74 -15993.8 -46161.9 30168.2 0.11 0.110017 0.331662 0.331688 0.07 0 0 0.180399 0.00211655 0.0265146
75 -16138.4 -46161.9 30023.5 0.11 0.109998 0.331662 0.331659 0.07 0 0 0.180468 0.000862526 0.0265312
76 -16374.5 -46161.9 29787.4 0.11 0.109996 0.331662 0.331656 0.07 0 0 0.184248 -0.00052916 0.0303048
77 -16325.4 -46161.9 29836.5 0.11 0.109986 0.331662 0.331642 0.07 0 0 0.183982 -0.000788965 0.0270352
78 -16419.2 -46161.9 29742.8 0.11 0.11002 0.331662 0.331693 0.07 0 0 0.18613 -0.000372334 0.0272712
79 -16517.7 -46161.9 29644.2 0.11 0.110001 0.331662 0.331665 0.07 0 0 0.192206 -0.00115423 0.026075
80 -16448 -46161.9 29714 0.11 0.11004 0.331662 0.331723 0.07 0 0 0.192778 -0.00197381 0.0227254
81 -16498.1 -46161.9 29663.8 0.11 0.110006 0.331662 0.331671 0.07 0 0 0.193149 -0.00749814 0.0207543
82 -16637 -46161.9 29525 0.11 0.110008 0.331662 0.331674 0.07 0 0 0.19599 -0.00687837 0.0233618
83 -16617.3 -46161.9 29544.6 0.11 0.110015 0.331662 0.331684 0.07 0 0 0.195161 -0.00994154 0.0224309
84 -16694.1 -46161.9 29467.8 0.11 0.110015 0.331662 0.331685 0.07 0 0 0.196127 -0.0109374 0.0188832
85 -16701.3 -46161.9 29460.6 0.11 0.110009 0.331662 0.331676 0.07 0 0 0.194225 -0.0131021 0.0177267
86 -16684.9 -46161.9 29477 0.11 0.109994 0.331662 0.331653 0.07 0 0 0.195991 -0.015948 0.0164354
87 -16754.2 -46161.9 29407.7 0.11 0.110018 0.331662 0.33169 0.07 0 0 0.198639 -0.0161594 0.0169032
88 -16739.6 -46161.9 29422.3 0.11 0.11002 0.331662 0.331693 0.07 0 0 0.199638 -0.0152409 0.0168533
89 -16960.9 -46161.9 29201.1 0.11 0.109993 0.331662 0.331653 0.07 0 0 0.202631 -0.0145744 0.0156694
90 -17172.4 -46161.9 28989.5 0.11 0.11001 0.331662 0.331678 0.07 0 0 0.205355 -0.0121917 0.018373
91 -17176.6 -46161.9 28985.4 0.11 0.110009 0.331662 0.331676 0.07 0 0 0.205343 -0.0141243 0.0200687
92 -17399.1 -46161.9 28762.8 0.11 0.110004 0.331662 0.331669 0.07 0 0 0.208013 -0.0110622 0.0180721
93 -17353.1 -46161.9 28808.8 0.11 0.10999 0.331662 0.331647 0.07 0 0 0.206105 -0.0107973 0.0173863
94 -17320 -46161.9 28841.9 0.11 0.109982 0.331662 0.331636 0.07 0 0 0.206258 -0.0121595 0.0138234
95 -17345.2 -46161.9 28816.7 0.11 0.109982 0.331662 0.331636 0.07 0 0 0.207594 -0.0142875 0.0154562
96 -17174.8 -46161.9 28987.1 0.11 0.110011 0.331662 0.331678 0.07 0 0 0.205093 -0.0191676 0.0127293
97 -17210.9 -46161.9 28951.1 0.11 0.109991 0.331662 0.331649 0.07 0 0 0.204435 -0.0200217 0.0161658
98 -17263.1 -46161.9 28898.9 0.11 0.110021 0.331662 0.331694 0.07 0 0 0.205995 -0.0210637 0.0177986
99 -17452.8 -46161.9 28709.1 0.11 0.110001 0.331662 0.331663 0.07 0 0 0.210564 -0.0226681 0.02105
100 -17373.7 -46161.9 28788.3 0.11 0.10999 0.331662 0.331647 0.07 0 0 0.210692 -0.0245891 0.0232051
101 -17454.3 -46161.9 28707.6 0.11 0.110026 0.331662 0.331702 0.07 0 0 0.216922 -0.0224164 0.0204001
102 -17713.8 -46161.9 28448.1 0.11 0.110011 0.331662 0.33168 0.07 0 0 0.224383 -0.0208767 0.0212002
103 -17733.6 -46161.9 28428.3 0.11 0.109996 0.331662 0.331656 0.07 0 0 0.226721 -0.0237406 0.022992
104 -17845.5 -46161.9 28316.4 0.11 0.110004 0.331662 0.331669 0.07 0 0 0.227431 -0.0249325 0.0204681
105 -17900.7 -46161.9 28261.3 0.11 0.110023 0.331662 0.331698 0.07 0 0 0.228228 -0.0229754 0.0237623
106 -17790 -46161.9 28371.9 0.11 0.109998 0.331662 0.33166 0.07 0 0 0.229274 -0.0247784 0.027399
107 -17848.1 -46161.9 28313.9 0.11 0.11001 0.331662 0.331677 0.07 0 0 0.232183 -0.027597 0.0237581
108 -17808.9 -46161.9 28353.1 0.11 0.110021 0.331662 0.331694 0.07 0 0 0.234048 -0.0239324 0.0243584
109 -17732.2 -46161.9 28429.7 0.11 0.110003 0.331662 0.331667 0.07 0 0 0.234279 -0.0218148 0.0246053
110 -17636.8 -46161.9 28525.1 0.11 0.110005 0.331662 0.33167 0.07 0 0 0.234415 -0.0235583 0.024418
111 -17622.6 -46161.9 28539.3 0.11 0.10999 0.331662 0.331648 0.07 0 0 0.235731 -0.0248101 0.0226685
112 -17614.2 -46161.9 28547.7 0.11 0.110002 0.331662 0.331666 0.07 0 0 0.236793 -0.0227546 0.0189334
