# Iteration Energy MinEnergy Delta temp realtemp dtheta realdtheta MagneticFieldX Y Z MagnetizationX Y Z
47 -1.10855e+06 -1.54884e+06 440297 0.01 0.00999918 0.1 0.0999959 0.01 0 0 0.0160402 0.00880851 -0.00547183
48 -1.11635e+06 -1.54884e+06 432491 0.01 0.00999962 0.1 0.0999981 0.01 0 0 0.0164306 0.00918095 -0.00555469
49 -1.12355e+06 -1.54884e+06 425290 0.01 0.0100009 0.1 0.100004 0.01 0 0 0.01675 0.00930588 -0.00566769
50 -1.13066e+06 -1.54884e+06 418182 0.01 0.0100004 0.1 0.100002 0.01 0 0 0.0172688 0.00961848 -0.00572721
51 -1.13737e+06 -1.54884e+06 411472 0.01 0.0099997 0.1 0.0999985 0.01 0 0 0.0178205 0.00977131 -0.00599295
52 -1.14377e+06 -1.54884e+06 405074 0.01 0.00999943 0.1 0.0999972 0.01 0 0 0.0182533 0.00982302 -0.00615994
53 -1.1498e+06 -1.54884e+06 399043 0.01 0.0100007 0.1 0.100003 0.01 0 0 0.0185725 0.0100597 -0.00612222
54 -1.15584e+06 -1.54884e+06 393008 0.01 0.0100011 0.1 0.100006 0.01 0 0 0.0189926 0.0101812 -0.00624187
55 -1.16141e+06 -1.54884e+06 387437 0.01 0.00999893 0.1 0.0999947 0.01 0 0 0.019372 0.010394 -0.0063754
56 -1.16688e+06 -1.54884e+06 381961 0.01 0.0100005 0.1 0.100003 0.01 0 0 0.0196389 0.0105613 -0.00638215
57 -1.17217e+06 -1.54884e+06 376676 0.01 0.0100015 0.1 0.100007 0.01 0 0 0.020125 0.0106141 -0.00643715
58 -1.17733e+06 -1.54884e+06 371517 0.01 0.00999903 0.1 0.0999952 0.01 0 0 0.0206394 0.0108204 -0.00654857
59 -1.18236e+06 -1.54884e+06 366486 0.01 0.00999997 0.1 0.0999998 0.01 0 0 0.0210819 0.0111876 -0.00661421
60 -1.187e+06 -1.54884e+06 361843 0.01 0.0100004 0.1 0.100002 0.01 0 0 0.0212008 0.0112976 -0.0067679
61 -1.1916e+06 -1.54884e+06 357248 0.01 0.0100004 0.1 0.100002 0.01 0 0 0.0215172 0.0114132 -0.00672643
62 -1.19607e+06 -1.54884e+06 352771 0.01 0.00999921 0.1 0.0999961 0.01 0 0 0.0219347 0.0117258 -0.00689075
63 -1.20029e+06 -1.54884e+06 348552 0.01 0.00999957 0.1 0.0999978 0.01 0 0 0.0223257 0.0119802 -0.0068002
64 -1.20431e+06 -1.54884e+06 344536 0.01 0.00999955 0.1 0.0999978 0.01 0 0 0.0226723 0.0123584 -0.00712128
65 -1.20828e+06 -1.54884e+06 340567 0.01 0.00999971 0.1 0.0999985 0.01 0 0 0.0229184 0.0124736 -0.007273
66 -1.21215e+06 -1.54884e+06 336690 0.01 0.0100013 0.1 0.100007 0.01 0 0 0.0232055 0.0124806 -0.00727171
67 -1.21592e+06 -1.54884e+06 332922 0.01 0.00999935 0.1 0.0999967 0.01 0 0 0.0236316 0.0127182 -0.00724337
68 -1.21971e+06 -1.54884e+06 329130 0.01 0.00999984 0.1 0.0999992 0.01 0 0 0.0239227 0.0129543 -0.00743609
69 -1.22324e+06 -1.54884e+06 325602 0.01 0.0100005 0.1 0.100002 0.01 0 0 0.0244109 0.0132405 -0.00774588
70 -1.22671e+06 -1.54884e+06 322134 0.01 0.01 0.1 0.1 0.01 0 0 0.0249052 0.0132338 -0.00797268
71 -1.23007e+06 -1.54884e+06 318772 0.01 0.0100004 0.1 0.100002 0.01 0 0 0.0254718 0.0134924 -0.00803363
72 -1.23326e+06 -1.54884e+06 315588 0.01 0.0100011 0.1 0.100005 0.01 0 0 0.0258174 0.0137658 -0.00820005
73 -1.23641e+06 -1.54884e+06 312436 0.01 0.0100008 0.1 0.100004 0.01 0 0 0.0262248 0.0141047 -0.0081683
74 -1.23947e+06 -1.54884e+06 309377 0.01 0.00999927 0.1 0.0999964 0.01 0 0 0.0264073 0.0142923 -0.00808089
75 -1.2426e+06 -1.54884e+06 306240 0.01 0.0100011 0.1 0.100005 0.01 0 0 0.0268998 0.0145078 -0.00813475
76 -1.24572e+06 -1.54884e+06 303119 0.01 0.00999848 0.1 0.0999924 0.01 0 0 0.0271945 0.014689 -0.00814645
77 -1.24856e+06 -1.54884e+06 300279 0.01 0.0100023 0.1 0.100012 0.01 0 0 0.0276478 0.0150636 -0.00848681
78 -1.25125e+06 -1.54884e+06 297596 0.01 0.00999982 0.1 0.0999991 0.01 0 0 0.028047 0.0151287 -0.00840711
79 -1.25382e+06 -1.54884e+06 295025 0.01 0.0100007 0.1 0.100004 0.01 0 0 0.0285423 0.0154312 -0.00852151
